% number of locations
50
% for each location: node, x, y
0, 0, 0
1, 889, 615
2, 586, 711
3, 405, 469
4, 966, 878
5, 482, 356
6, 418, 690
7, 371, 556
8, 864, 582
9, 842, 543
10, 822, 568
11, 790, 651
12, 866, 660
13, 907, 552
14, 552, 739
15, 547, 777
16, 555, 749
17, 585, 705
18, 612, 626
19, 491, 834
20, 435, 443
21, 430, 511
22, 359, 406
23, 384, 485
24, 388, 499
25, 347, 437
26, 939, 902
27, 950, 870
28, 975, 892
29, 926, 897
30, 910, 803
31, 960, 792
32, 496, 462
33, 540, 410
34, 463, 372
35, 552, 361
36, 509, 444
37, 423, 260
38, 421, 627
39, 501, 680
40, 492, 788
41, 447, 816
42, 457, 696
43, 424, 716
44, 342, 614
45, 379, 641
46, 423, 559
47, 373, 537
48, 460, 527
49, 296, 531
% number of vessels
10
% number of vessel types
3
% for each vesseltype: vessel_id, battery range, operational cost, speed, passenger capacity, fixed cost
1, 1500, 3, 20, 12, 15000 
2, 2000, 6, 22, 17, 17500 
3, 2750, 11, 25, 25, 22500 
% number of charging stations
7
% for each charging station: node, x, y
1, 889, 615
2, 586, 711
3, 405, 469
4, 966, 878
5, 482, 356
6, 418, 690
7, 371, 556
% number of jobs
42
% for each job: node, crew needed
(2, 0), (2, 0), (2, 0), (2, 0), (2, 0), (2, 0), (2, 0), (2, 0), (2, 0), (2, 0), (2, 0), (2, 0), (2, 0), (2, 0), (2, 0), (2, 0), (2, 0), (2, 0), (2, 0), (2, 0), (2, 0), (2, 0), (2, 0), (2, 0), (2, 0), (2, 0), (2, 0), (2, 0), (2, 0), (2, 0), (2, 0), (2, 0), (2, 0), (2, 0), (2, 0), (2, 0), (2, 0), (2, 0), (2, 0), (2, 0), (2, 0), (2, 0), (2, 0), (2, 0), (2, 0), (2, 0), (2, 0), (2, 0), (2, 0), (2, 0)
(3, 0), (3, 0), (3, 0), (3, 0), (3, 0), (3, 0), (3, 0), (3, 0), (3, 0), (3, 0), (3, 0), (3, 0), (3, 0), (3, 0), (3, 0), (3, 0), (3, 0), (3, 0), (3, 0), (3, 0), (3, 0), (3, 0), (3, 0), (3, 0), (3, 0), (3, 0), (3, 0), (3, 0), (3, 0), (3, 0), (3, 0), (3, 0), (3, 0), (3, 0), (3, 0), (3, 0), (3, 0), (3, 0), (3, 0), (3, 0), (3, 0), (3, 0), (3, 0), (3, 0), (3, 0), (3, 0), (3, 0), (3, 0), (3, 0), (3, 0)
(4, 0), (4, 0), (4, 0), (4, 0), (4, 0), (4, 0), (4, 0), (4, 0), (4, 0), (4, 0), (4, 0), (4, 0), (4, 0), (4, 0), (4, 0), (4, 0), (4, 0), (4, 0), (4, 0), (4, 0), (4, 0), (4, 0), (4, 0), (4, 0), (4, 0), (4, 0), (4, 0), (4, 0), (4, 0), (4, 0), (4, 0), (4, 0), (4, 0), (4, 0), (4, 0), (4, 0), (4, 0), (4, 0), (4, 0), (4, 0), (4, 0), (4, 0), (4, 0), (4, 0), (4, 0), (4, 0), (4, 0), (4, 0), (4, 0), (4, 0)
(5, 0), (5, 0), (5, 0), (5, 0), (5, 0), (5, 0), (5, 0), (5, 0), (5, 0), (5, 0), (5, 0), (5, 0), (5, 0), (5, 0), (5, 0), (5, 0), (5, 0), (5, 0), (5, 0), (5, 0), (5, 0), (5, 0), (5, 0), (5, 0), (5, 0), (5, 0), (5, 0), (5, 0), (5, 0), (5, 0), (5, 0), (5, 0), (5, 0), (5, 0), (5, 0), (5, 0), (5, 0), (5, 0), (5, 0), (5, 0), (5, 0), (5, 0), (5, 0), (5, 0), (5, 0), (5, 0), (5, 0), (5, 0), (5, 0), (5, 0)
(6, 0), (6, 0), (6, 0), (6, 0), (6, 0), (6, 0), (6, 0), (6, 0), (6, 0), (6, 0), (6, 0), (6, 0), (6, 0), (6, 0), (6, 0), (6, 0), (6, 0), (6, 0), (6, 0), (6, 0), (6, 0), (6, 0), (6, 0), (6, 0), (6, 0), (6, 0), (6, 0), (6, 0), (6, 0), (6, 0), (6, 0), (6, 0), (6, 0), (6, 0), (6, 0), (6, 0), (6, 0), (6, 0), (6, 0), (6, 0), (6, 0), (6, 0), (6, 0), (6, 0), (6, 0), (6, 0), (6, 0), (6, 0), (6, 0), (6, 0)
(7, 0), (7, 0), (7, 0), (7, 0), (7, 0), (7, 0), (7, 0), (7, 0), (7, 0), (7, 0), (7, 0), (7, 0), (7, 0), (7, 0), (7, 0), (7, 0), (7, 0), (7, 0), (7, 0), (7, 0), (7, 0), (7, 0), (7, 0), (7, 0), (7, 0), (7, 0), (7, 0), (7, 0), (7, 0), (7, 0), (7, 0), (7, 0), (7, 0), (7, 0), (7, 0), (7, 0), (7, 0), (7, 0), (7, 0), (7, 0), (7, 0), (7, 0), (7, 0), (7, 0), (7, 0), (7, 0), (7, 0), (7, 0), (7, 0), (7, 0)
(5, 443.85), (1, 41.4), (2, 306.47), (3, 472.7), (4, 313.08), (5, 443.85), (6, 458.89), (7, 493.69), (1, 41.4), (1, 41.4), (1, 41.4), (1, 41.4), (1, 41.4), (1, 41.4), (2, 306.47), (2, 306.47), (2, 306.47), (2, 306.47), (1, 41.4), (2, 306.47), (3, 472.7), (1, 41.4), (3, 472.7), (3, 472.7), (3, 472.7), (3, 472.7), (1, 41.4), (1, 41.4), (4, 313.08), (1, 41.4), (1, 41.4), (1, 41.4), (1, 41.4), (1, 41.4), (5, 443.85), (1, 41.4), (1, 41.4), (5, 443.85), (2, 306.47), (2, 306.47), (2, 306.47), (2, 306.47), (2, 306.47), (2, 306.47), (7, 493.69), (6, 458.89), (1, 41.4), (7, 493.69), (1, 41.4), (7, 493.69)
(5, 405.67), (1, 85.98), (2, 306.2), (3, 443.22), (4, 357.21), (5, 405.67), (6, 448.76), (7, 471.18), (1, 85.98), (1, 85.98), (1, 85.98), (1, 85.98), (1, 85.98), (1, 85.98), (2, 306.2), (2, 306.2), (2, 306.2), (2, 306.2), (1, 85.98), (2, 306.2), (3, 443.22), (3, 443.22), (3, 443.22), (3, 443.22), (3, 443.22), (3, 443.22), (1, 85.98), (1, 85.98), (4, 357.21), (1, 85.98), (1, 85.98), (1, 85.98), (1, 85.98), (5, 405.67), (5, 405.67), (5, 405.67), (5, 405.67), (5, 405.67), (2, 306.2), (2, 306.2), (2, 306.2), (2, 306.2), (2, 306.2), (2, 306.2), (7, 471.18), (6, 448.76), (7, 471.18), (7, 471.18), (3, 443.22), (7, 471.18)
(5, 400.68), (1, 81.84), (2, 275.94), (3, 428.59), (4, 341.81), (5, 400.68), (6, 422.02), (7, 451.16), (1, 81.84), (1, 81.84), (1, 81.84), (1, 81.84), (1, 81.84), (1, 81.84), (2, 275.94), (2, 275.94), (2, 275.94), (2, 275.94), (1, 81.84), (2, 275.94), (3, 428.59), (3, 428.59), (3, 428.59), (3, 428.59), (3, 428.59), (3, 428.59), (1, 81.84), (1, 81.84), (4, 341.81), (1, 81.84), (1, 81.84), (1, 81.84), (1, 81.84), (5, 400.68), (5, 400.68), (5, 400.68), (5, 400.68), (5, 400.68), (2, 275.94), (2, 275.94), (2, 275.94), (2, 275.94), (2, 275.94), (2, 275.94), (7, 451.16), (6, 422.02), (2, 275.94), (7, 451.16), (2, 275.94), (7, 451.16)
(5, 426.48), (1, 105.34), (2, 212.64), (3, 425.85), (4, 287.24), (5, 426.48), (6, 374.04), (7, 429.63), (1, 105.34), (1, 105.34), (1, 105.34), (1, 105.34), (1, 105.34), (1, 105.34), (2, 212.64), (2, 212.64), (2, 212.64), (2, 212.64), (2, 212.64), (2, 212.64), (3, 425.85), (2, 212.64), (3, 425.85), (3, 425.85), (3, 425.85), (3, 425.85), (4, 287.24), (4, 287.24), (4, 287.24), (4, 287.24), (1, 105.34), (1, 105.34), (2, 212.64), (5, 426.48), (5, 426.48), (5, 426.48), (2, 212.64), (5, 426.48), (2, 212.64), (2, 212.64), (2, 212.64), (2, 212.64), (2, 212.64), (2, 212.64), (2, 212.64), (2, 212.64), (2, 212.64), (7, 429.63), (2, 212.64), (7, 429.63)
(5, 489.77), (1, 50.54), (2, 284.61), (3, 499.0), (4, 239.84), (5, 489.77), (6, 449.0), (7, 505.81), (1, 50.54), (1, 50.54), (1, 50.54), (1, 50.54), (1, 50.54), (1, 50.54), (2, 284.61), (2, 284.61), (2, 284.61), (2, 284.61), (1, 50.54), (2, 284.61), (1, 50.54), (1, 50.54), (3, 499.0), (3, 499.0), (3, 499.0), (3, 499.0), (4, 239.84), (4, 239.84), (4, 239.84), (4, 239.84), (1, 50.54), (1, 50.54), (1, 50.54), (1, 50.54), (5, 489.77), (1, 50.54), (1, 50.54), (5, 489.77), (2, 284.61), (2, 284.61), (2, 284.61), (2, 284.61), (2, 284.61), (2, 284.61), (2, 284.61), (2, 284.61), (2, 284.61), (7, 505.81), (1, 50.54), (7, 505.81)
(5, 468.02), (1, 65.52), (2, 358.22), (3, 508.82), (4, 331.3), (5, 468.02), (6, 508.1), (7, 536.01), (1, 65.52), (1, 65.52), (1, 65.52), (1, 65.52), (1, 65.52), (1, 65.52), (2, 358.22), (2, 358.22), (2, 358.22), (2, 358.22), (1, 65.52), (2, 358.22), (3, 508.82), (1, 65.52), (3, 508.82), (3, 508.82), (3, 508.82), (3, 508.82), (1, 65.52), (1, 65.52), (4, 331.3), (1, 65.52), (1, 65.52), (1, 65.52), (1, 65.52), (1, 65.52), (5, 468.02), (1, 65.52), (1, 65.52), (5, 468.02), (1, 65.52), (2, 358.22), (2, 358.22), (2, 358.22), (2, 358.22), (2, 358.22), (7, 536.01), (6, 508.1), (1, 65.52), (7, 536.01), (1, 65.52), (7, 536.01)
(7, 257.39), (1, 359.09), (2, 44.05), (3, 307.42), (4, 436.71), (5, 389.34), (6, 142.68), (7, 257.39), (2, 44.05), (2, 44.05), (2, 44.05), (2, 44.05), (2, 44.05), (2, 44.05), (2, 44.05), (2, 44.05), (2, 44.05), (2, 44.05), (2, 44.05), (2, 44.05), (3, 307.42), (2, 44.05), (3, 307.42), (7, 257.39), (7, 257.39), (3, 307.42), (2, 44.05), (2, 44.05), (4, 436.71), (2, 44.05), (2, 44.05), (2, 44.05), (2, 44.05), (2, 44.05), (2, 44.05), (2, 44.05), (2, 44.05), (5, 389.34), (6, 142.68), (2, 44.05), (2, 44.05), (2, 44.05), (2, 44.05), (6, 142.68), (6, 142.68), (6, 142.68), (2, 44.05), (7, 257.39), (2, 44.05), (7, 257.39)
(7, 282.52), (1, 378.43), (2, 76.66), (3, 339.16), (4, 431.0), (5, 425.99), (6, 155.6), (7, 282.52), (2, 76.66), (2, 76.66), (2, 76.66), (2, 76.66), (2, 76.66), (2, 76.66), (2, 76.66), (2, 76.66), (2, 76.66), (2, 76.66), (2, 76.66), (2, 76.66), (3, 339.16), (2, 76.66), (3, 339.16), (7, 282.52), (7, 282.52), (7, 282.52), (4, 431.0), (4, 431.0), (4, 431.0), (2, 76.66), (2, 76.66), (2, 76.66), (2, 76.66), (2, 76.66), (2, 76.66), (2, 76.66), (2, 76.66), (5, 425.99), (6, 155.6), (2, 76.66), (2, 76.66), (2, 76.66), (6, 155.6), (6, 155.6), (6, 155.6), (6, 155.6), (6, 155.6), (7, 282.52), (2, 76.66), (6, 155.6)
(7, 266.66), (1, 359.88), (2, 49.04), (3, 317.65), (4, 430.77), (5, 399.72), (6, 149.16), (7, 266.66), (2, 49.04), (2, 49.04), (2, 49.04), (2, 49.04), (2, 49.04), (2, 49.04), (2, 49.04), (2, 49.04), (2, 49.04), (2, 49.04), (2, 49.04), (2, 49.04), (2, 49.04), (2, 49.04), (3, 317.65), (7, 266.66), (7, 266.66), (3, 317.65), (2, 49.04), (2, 49.04), (4, 430.77), (2, 49.04), (2, 49.04), (2, 49.04), (2, 49.04), (2, 49.04), (2, 49.04), (2, 49.04), (2, 49.04), (5, 399.72), (6, 149.16), (2, 49.04), (2, 49.04), (2, 49.04), (2, 49.04), (6, 149.16), (6, 149.16), (6, 149.16), (2, 49.04), (7, 266.66), (2, 49.04), (7, 266.66)
(3, 296.81), (1, 317.04), (2, 6.08), (3, 296.81), (4, 418.44), (5, 363.88), (6, 167.67), (7, 260.76), (2, 6.08), (2, 6.08), (2, 6.08), (2, 6.08), (2, 6.08), (2, 6.08), (2, 6.08), (2, 6.08), (2, 6.08), (2, 6.08), (2, 6.08), (2, 6.08), (2, 6.08), (2, 6.08), (3, 296.81), (2, 6.08), (2, 6.08), (3, 296.81), (2, 6.08), (2, 6.08), (4, 418.44), (2, 6.08), (2, 6.08), (2, 6.08), (2, 6.08), (2, 6.08), (2, 6.08), (2, 6.08), (2, 6.08), (5, 363.88), (2, 6.08), (2, 6.08), (2, 6.08), (2, 6.08), (2, 6.08), (2, 6.08), (2, 6.08), (2, 6.08), (2, 6.08), (7, 260.76), (2, 6.08), (7, 260.76)
(3, 259.8), (1, 277.22), (2, 88.89), (3, 259.8), (4, 434.53), (5, 299.67), (6, 204.28), (7, 250.96), (1, 277.22), (1, 277.22), (1, 277.22), (2, 88.89), (1, 277.22), (1, 277.22), (2, 88.89), (2, 88.89), (2, 88.89), (2, 88.89), (2, 88.89), (2, 88.89), (3, 259.8), (3, 259.8), (3, 259.8), (3, 259.8), (3, 259.8), (3, 259.8), (4, 434.53), (4, 434.53), (4, 434.53), (2, 88.89), (2, 88.89), (1, 277.22), (3, 259.8), (5, 299.67), (5, 299.67), (5, 299.67), (3, 259.8), (5, 299.67), (6, 204.28), (2, 88.89), (2, 88.89), (2, 88.89), (2, 88.89), (6, 204.28), (6, 204.28), (6, 204.28), (7, 250.96), (7, 250.96), (2, 88.89), (7, 250.96)
(6, 161.45), (1, 454.27), (2, 155.42), (3, 374.99), (4, 477.03), (5, 478.08), (6, 161.45), (7, 302.79), (2, 155.42), (2, 155.42), (2, 155.42), (2, 155.42), (2, 155.42), (2, 155.42), (2, 155.42), (2, 155.42), (2, 155.42), (2, 155.42), (2, 155.42), (2, 155.42), (6, 161.45), (6, 161.45), (6, 161.45), (6, 161.45), (6, 161.45), (7, 302.79), (4, 477.03), (4, 477.03), (4, 477.03), (4, 477.03), (2, 155.42), (2, 155.42), (6, 161.45), (2, 155.42), (6, 161.45), (2, 155.42), (6, 161.45), (3, 374.99), (6, 161.45), (6, 161.45), (2, 155.42), (6, 161.45), (6, 161.45), (6, 161.45), (6, 161.45), (6, 161.45), (6, 161.45), (6, 161.45), (6, 161.45), (6, 161.45)
(3, 39.7), (1, 485.49), (2, 307.61), (3, 39.7), (4, 686.43), (5, 98.88), (6, 247.58), (7, 129.87), (3, 39.7), (3, 39.7), (3, 39.7), (3, 39.7), (1, 485.49), (3, 39.7), (3, 39.7), (3, 39.7), (2, 307.61), (2, 307.61), (3, 39.7), (6, 247.58), (3, 39.7), (3, 39.7), (3, 39.7), (3, 39.7), (3, 39.7), (3, 39.7), (2, 307.61), (4, 686.43), (4, 686.43), (2, 307.61), (2, 307.61), (1, 485.49), (3, 39.7), (5, 98.88), (5, 98.88), (5, 98.88), (3, 39.7), (5, 98.88), (3, 39.7), (3, 39.7), (3, 39.7), (6, 247.58), (3, 39.7), (6, 247.58), (7, 129.87), (3, 39.7), (3, 39.7), (3, 39.7), (3, 39.7), (3, 39.7)
(3, 48.88), (1, 470.63), (2, 253.65), (3, 48.88), (4, 649.6), (5, 163.49), (6, 179.4), (7, 74.2), (1, 470.63), (3, 48.88), (3, 48.88), (2, 253.65), (1, 470.63), (1, 470.63), (2, 253.65), (2, 253.65), (2, 253.65), (2, 253.65), (3, 48.88), (6, 179.4), (3, 48.88), (3, 48.88), (3, 48.88), (3, 48.88), (3, 48.88), (3, 48.88), (2, 253.65), (2, 253.65), (4, 649.6), (2, 253.65), (2, 253.65), (2, 253.65), (3, 48.88), (3, 48.88), (3, 48.88), (3, 48.88), (3, 48.88), (3, 48.88), (7, 74.2), (7, 74.2), (6, 179.4), (6, 179.4), (6, 179.4), (6, 179.4), (7, 74.2), (7, 74.2), (7, 74.2), (7, 74.2), (3, 48.88), (7, 74.2)
(3, 78.01), (1, 569.72), (2, 380.2), (3, 78.01), (4, 768.92), (5, 132.77), (6, 290.06), (7, 150.48), (3, 78.01), (3, 78.01), (3, 78.01), (3, 78.01), (3, 78.01), (3, 78.01), (3, 78.01), (3, 78.01), (3, 78.01), (3, 78.01), (3, 78.01), (6, 290.06), (3, 78.01), (3, 78.01), (3, 78.01), (3, 78.01), (3, 78.01), (3, 78.01), (3, 78.01), (3, 78.01), (4, 768.92), (3, 78.01), (3, 78.01), (3, 78.01), (3, 78.01), (5, 132.77), (5, 132.77), (5, 132.77), (3, 78.01), (5, 132.77), (3, 78.01), (3, 78.01), (3, 78.01), (6, 290.06), (3, 78.01), (6, 290.06), (7, 150.48), (7, 150.48), (3, 78.01), (3, 78.01), (3, 78.01), (3, 78.01)
(3, 26.4), (1, 521.46), (2, 303.12), (3, 26.4), (4, 702.26), (5, 162.0), (6, 207.8), (7, 72.18), (3, 26.4), (3, 26.4), (3, 26.4), (3, 26.4), (3, 26.4), (3, 26.4), (7, 72.18), (7, 72.18), (7, 72.18), (2, 303.12), (3, 26.4), (6, 207.8), (3, 26.4), (3, 26.4), (3, 26.4), (3, 26.4), (3, 26.4), (3, 26.4), (2, 303.12), (2, 303.12), (4, 702.26), (2, 303.12), (3, 26.4), (3, 26.4), (3, 26.4), (3, 26.4), (3, 26.4), (3, 26.4), (3, 26.4), (3, 26.4), (7, 72.18), (7, 72.18), (6, 207.8), (6, 207.8), (7, 72.18), (6, 207.8), (7, 72.18), (7, 72.18), (3, 26.4), (7, 72.18), (3, 26.4), (7, 72.18)
(3, 34.48), (1, 514.25), (2, 290.08), (3, 34.48), (4, 691.18), (5, 171.13), (6, 193.34), (7, 59.48), (3, 34.48), (3, 34.48), (3, 34.48), (3, 34.48), (3, 34.48), (3, 34.48), (7, 59.48), (7, 59.48), (7, 59.48), (2, 290.08), (3, 34.48), (6, 193.34), (3, 34.48), (3, 34.48), (3, 34.48), (3, 34.48), (3, 34.48), (3, 34.48), (2, 290.08), (2, 290.08), (4, 691.18), (2, 290.08), (2, 290.08), (2, 290.08), (3, 34.48), (3, 34.48), (3, 34.48), (3, 34.48), (3, 34.48), (3, 34.48), (7, 59.48), (7, 59.48), (6, 193.34), (6, 193.34), (7, 59.48), (6, 193.34), (7, 59.48), (7, 59.48), (7, 59.48), (7, 59.48), (3, 34.48), (7, 59.48)
(3, 66.24), (1, 570.48), (2, 363.59), (3, 66.24), (4, 760.03), (5, 157.44), (6, 262.77), (7, 121.4), (3, 66.24), (3, 66.24), (3, 66.24), (3, 66.24), (3, 66.24), (3, 66.24), (3, 66.24), (7, 121.4), (3, 66.24), (3, 66.24), (3, 66.24), (7, 121.4), (3, 66.24), (3, 66.24), (3, 66.24), (3, 66.24), (3, 66.24), (3, 66.24), (3, 66.24), (3, 66.24), (3, 66.24), (3, 66.24), (3, 66.24), (3, 66.24), (3, 66.24), (3, 66.24), (3, 66.24), (5, 157.44), (3, 66.24), (5, 157.44), (7, 121.4), (3, 66.24), (7, 121.4), (6, 262.77), (7, 121.4), (6, 262.77), (7, 121.4), (7, 121.4), (3, 66.24), (7, 121.4), (3, 66.24), (3, 66.24)
(3, 687.49), (1, 291.32), (2, 401.36), (3, 687.49), (4, 36.12), (5, 712.01), (6, 562.48), (7, 665.09), (1, 291.32), (1, 291.32), (1, 291.32), (4, 36.12), (4, 36.12), (1, 291.32), (2, 401.36), (4, 36.12), (2, 401.36), (2, 401.36), (4, 36.12), (4, 36.12), (2, 401.36), (2, 401.36), (3, 687.49), (2, 401.36), (2, 401.36), (3, 687.49), (4, 36.12), (4, 36.12), (4, 36.12), (4, 36.12), (4, 36.12), (4, 36.12), (4, 36.12), (4, 36.12), (5, 712.01), (4, 36.12), (4, 36.12), (5, 712.01), (2, 401.36), (2, 401.36), (4, 36.12), (4, 36.12), (2, 401.36), (2, 401.36), (2, 401.36), (2, 401.36), (2, 401.36), (2, 401.36), (2, 401.36), (2, 401.36)
(5, 695.14), (1, 262.19), (2, 397.21), (3, 676.63), (4, 17.89), (5, 695.14), (6, 561.63), (7, 658.66), (1, 262.19), (1, 262.19), (1, 262.19), (4, 17.89), (4, 17.89), (1, 262.19), (2, 397.21), (4, 17.89), (2, 397.21), (2, 397.21), (4, 17.89), (4, 17.89), (4, 17.89), (2, 397.21), (3, 676.63), (2, 397.21), (2, 397.21), (3, 676.63), (4, 17.89), (4, 17.89), (4, 17.89), (4, 17.89), (4, 17.89), (4, 17.89), (4, 17.89), (4, 17.89), (5, 695.14), (4, 17.89), (4, 17.89), (5, 695.14), (2, 397.21), (2, 397.21), (4, 17.89), (4, 17.89), (2, 397.21), (2, 397.21), (2, 397.21), (2, 397.21), (2, 397.21), (2, 397.21), (2, 397.21), (7, 658.66)
(4, 16.64), (1, 290.04), (2, 429.05), (3, 709.81), (4, 16.64), (5, 728.25), (6, 592.5), (7, 691.17), (4, 16.64), (4, 16.64), (4, 16.64), (4, 16.64), (4, 16.64), (4, 16.64), (4, 16.64), (4, 16.64), (4, 16.64), (4, 16.64), (4, 16.64), (4, 16.64), (4, 16.64), (4, 16.64), (4, 16.64), (4, 16.64), (4, 16.64), (3, 709.81), (4, 16.64), (4, 16.64), (4, 16.64), (4, 16.64), (4, 16.64), (4, 16.64), (4, 16.64), (4, 16.64), (4, 16.64), (4, 16.64), (4, 16.64), (4, 16.64), (2, 429.05), (2, 429.05), (4, 16.64), (4, 16.64), (4, 16.64), (4, 16.64), (2, 429.05), (2, 429.05), (4, 16.64), (4, 16.64), (4, 16.64), (7, 691.17)
(3, 674.26), (1, 284.42), (2, 387.55), (3, 674.26), (4, 44.28), (5, 699.87), (6, 548.56), (7, 651.39), (1, 284.42), (1, 284.42), (1, 284.42), (4, 44.28), (4, 44.28), (1, 284.42), (2, 387.55), (2, 387.55), (2, 387.55), (2, 387.55), (2, 387.55), (4, 44.28), (2, 387.55), (2, 387.55), (3, 674.26), (2, 387.55), (2, 387.55), (3, 674.26), (4, 44.28), (4, 44.28), (4, 44.28), (4, 44.28), (4, 44.28), (4, 44.28), (2, 387.55), (4, 44.28), (5, 699.87), (1, 284.42), (2, 387.55), (5, 699.87), (2, 387.55), (2, 387.55), (2, 387.55), (2, 387.55), (2, 387.55), (2, 387.55), (2, 387.55), (2, 387.55), (2, 387.55), (2, 387.55), (2, 387.55), (2, 387.55)
(5, 618.86), (1, 189.17), (2, 336.81), (3, 605.46), (4, 93.6), (5, 618.86), (6, 504.81), (7, 592.9), (1, 189.17), (1, 189.17), (1, 189.17), (1, 189.17), (1, 189.17), (1, 189.17), (2, 336.81), (2, 336.81), (2, 336.81), (2, 336.81), (2, 336.81), (2, 336.81), (2, 336.81), (2, 336.81), (3, 605.46), (3, 605.46), (2, 336.81), (3, 605.46), (4, 93.6), (4, 93.6), (4, 93.6), (4, 93.6), (4, 93.6), (4, 93.6), (2, 336.81), (1, 189.17), (5, 618.86), (1, 189.17), (1, 189.17), (5, 618.86), (2, 336.81), (2, 336.81), (2, 336.81), (2, 336.81), (2, 336.81), (2, 336.81), (2, 336.81), (2, 336.81), (2, 336.81), (2, 336.81), (2, 336.81), (7, 592.9)
(5, 646.98), (1, 190.71), (2, 382.67), (3, 642.15), (4, 86.21), (5, 646.98), (6, 551.51), (7, 634.52), (1, 190.71), (1, 190.71), (1, 190.71), (1, 190.71), (1, 190.71), (1, 190.71), (2, 382.67), (2, 382.67), (2, 382.67), (2, 382.67), (1, 190.71), (2, 382.67), (1, 190.71), (2, 382.67), (3, 642.15), (3, 642.15), (2, 382.67), (3, 642.15), (4, 86.21), (4, 86.21), (4, 86.21), (4, 86.21), (4, 86.21), (4, 86.21), (1, 190.71), (1, 190.71), (5, 646.98), (1, 190.71), (1, 190.71), (5, 646.98), (2, 382.67), (2, 382.67), (2, 382.67), (2, 382.67), (2, 382.67), (2, 382.67), (2, 382.67), (2, 382.67), (2, 382.67), (7, 634.52), (2, 382.67), (7, 634.52)
