% number of locations
50
% for each location: node, x, y
0, 0, 0
1, 276, 842
2, 747, 138
3, 367, 324
4, 554, 536
5, 130, 420
6, 935, 340
7, 926, 241
8, 300, 842
9, 226, 906
10, 193, 897
11, 318, 818
12, 219, 765
13, 244, 886
14, 743, 109
15, 698, 132
16, 776, 129
17, 705, 76
18, 784, 219
19, 755, 142
20, 219, 370
21, 374, 294
22, 395, 343
23, 354, 348
24, 385, 358
25, 358, 336
26, 472, 452
27, 540, 556
28, 593, 555
29, 651, 563
30, 593, 518
31, 620, 533
32, 104, 410
33, 88, 376
34, 179, 368
35, 187, 418
36, 233, 469
37, 193, 490
38, 865, 278
39, 892, 386
40, 1000, 292
41, 1000, 297
42, 886, 348
43, 973, 244
44, 944, 197
45, 886, 174
46, 940, 213
47, 932, 277
48, 951, 143
49, 828, 275
% number of vessels
10
% number of vessel types
3
% for each vesseltype: vessel_id, battery range, operational cost, speed, passenger capacity, fixed cost
1, 2000, 1, 20, 10, 5000 
2, 3000, 2, 22, 15, 10000 
3, 4500, 3.5, 25, 25, 17000 
% number of charging stations
7
% for each charging station: node, x, y
1, 276, 842
2, 747, 138
3, 367, 324
4, 554, 536
5, 130, 420
6, 935, 340
7, 926, 241
% number of jobs
42
% for each job: node, crew needed
(5, 356.29), (1, 95.8), (2, 819.7), (3, 465.17), (4, 405.79), (5, 356.29), (6, 832.63), (7, 880.01), (1, 95.8), (1, 95.8), (1, 95.8), (1, 95.8), (1, 95.8), (1, 95.8), (2, 819.7), (4, 405.79), (2, 819.7), (3, 465.17), (4, 405.79), (2, 819.7), (5, 356.29), (3, 465.17), (3, 465.17), (3, 465.17), (3, 465.17), (3, 465.17), (4, 405.79), (4, 405.79), (4, 405.79), (4, 405.79), (4, 405.79), (4, 405.79), (5, 356.29), (5, 356.29), (5, 356.29), (5, 356.29), (5, 356.29), (5, 356.29), (4, 405.79), (4, 405.79), (6, 832.63), (6, 832.63), (4, 405.79), (4, 405.79), (4, 405.79), (4, 405.79), (4, 405.79), (4, 405.79), (4, 405.79), (4, 405.79)
(5, 479.74), (1, 54.41), (2, 901.4), (3, 575.3), (4, 467.55), (5, 479.74), (6, 880.68), (7, 938.7), (1, 54.41), (1, 54.41), (1, 54.41), (1, 54.41), (1, 54.41), (1, 54.41), (1, 54.41), (1, 54.41), (1, 54.41), (1, 54.41), (1, 54.41), (1, 54.41), (1, 54.41), (3, 575.3), (1, 54.41), (1, 54.41), (1, 54.41), (1, 54.41), (1, 54.41), (1, 54.41), (1, 54.41), (1, 54.41), (1, 54.41), (1, 54.41), (5, 479.74), (5, 479.74), (1, 54.41), (1, 54.41), (1, 54.41), (1, 54.41), (1, 54.41), (1, 54.41), (6, 880.68), (6, 880.68), (1, 54.41), (1, 54.41), (1, 54.41), (4, 467.55), (1, 54.41), (1, 54.41), (1, 54.41), (1, 54.41)
(2, 29.27), (1, 869.12), (2, 29.27), (3, 433.13), (4, 466.96), (5, 687.38), (6, 300.37), (7, 225.64), (2, 29.27), (1, 869.12), (1, 869.12), (2, 29.27), (2, 29.27), (1, 869.12), (2, 29.27), (2, 29.27), (2, 29.27), (2, 29.27), (2, 29.27), (2, 29.27), (3, 433.13), (2, 29.27), (2, 29.27), (3, 433.13), (2, 29.27), (3, 433.13), (2, 29.27), (4, 466.96), (2, 29.27), (2, 29.27), (2, 29.27), (2, 29.27), (3, 433.13), (3, 433.13), (3, 433.13), (3, 433.13), (3, 433.13), (3, 433.13), (2, 29.27), (2, 29.27), (7, 225.64), (7, 225.64), (2, 29.27), (7, 225.64), (2, 29.27), (2, 29.27), (2, 29.27), (2, 29.27), (2, 29.27), (2, 29.27)
(2, 49.37), (1, 825.94), (2, 49.37), (3, 382.66), (4, 428.9), (5, 636.84), (6, 315.33), (7, 252.72), (4, 428.9), (1, 825.94), (1, 825.94), (4, 428.9), (4, 428.9), (1, 825.94), (2, 49.37), (2, 49.37), (2, 49.37), (2, 49.37), (2, 49.37), (2, 49.37), (3, 382.66), (3, 382.66), (3, 382.66), (3, 382.66), (3, 382.66), (3, 382.66), (2, 49.37), (4, 428.9), (4, 428.9), (2, 49.37), (2, 49.37), (2, 49.37), (3, 382.66), (3, 382.66), (3, 382.66), (3, 382.66), (3, 382.66), (3, 382.66), (2, 49.37), (2, 49.37), (7, 252.72), (7, 252.72), (2, 49.37), (2, 49.37), (2, 49.37), (2, 49.37), (2, 49.37), (2, 49.37), (2, 49.37), (2, 49.37)
(2, 30.36), (1, 870.84), (2, 30.36), (3, 453.11), (4, 463.61), (5, 708.52), (6, 264.2), (7, 187.2), (4, 463.61), (1, 870.84), (2, 30.36), (4, 463.61), (2, 30.36), (1, 870.84), (2, 30.36), (2, 30.36), (2, 30.36), (2, 30.36), (2, 30.36), (2, 30.36), (2, 30.36), (2, 30.36), (2, 30.36), (2, 30.36), (2, 30.36), (2, 30.36), (2, 30.36), (4, 463.61), (2, 30.36), (2, 30.36), (2, 30.36), (2, 30.36), (2, 30.36), (2, 30.36), (2, 30.36), (3, 453.11), (2, 30.36), (2, 30.36), (2, 30.36), (2, 30.36), (7, 187.2), (7, 187.2), (2, 30.36), (7, 187.2), (7, 187.2), (2, 30.36), (7, 187.2), (7, 187.2), (2, 30.36), (2, 30.36)
(2, 74.89), (1, 877.95), (2, 74.89), (3, 419.22), (4, 484.15), (5, 670.05), (6, 350.14), (7, 275.8), (4, 484.15), (1, 877.95), (1, 877.95), (4, 484.15), (3, 419.22), (1, 877.95), (2, 74.89), (2, 74.89), (2, 74.89), (2, 74.89), (2, 74.89), (2, 74.89), (3, 419.22), (3, 419.22), (3, 419.22), (3, 419.22), (3, 419.22), (3, 419.22), (2, 74.89), (4, 484.15), (2, 74.89), (2, 74.89), (2, 74.89), (2, 74.89), (3, 419.22), (3, 419.22), (3, 419.22), (3, 419.22), (3, 419.22), (3, 419.22), (2, 74.89), (2, 74.89), (7, 275.8), (7, 275.8), (2, 74.89), (7, 275.8), (2, 74.89), (2, 74.89), (2, 74.89), (2, 74.89), (2, 74.89), (2, 74.89)
(2, 89.05), (1, 803.86), (2, 89.05), (3, 430.02), (4, 391.65), (5, 684.19), (6, 193.5), (7, 143.69), (4, 391.65), (1, 803.86), (4, 391.65), (4, 391.65), (4, 391.65), (1, 803.86), (2, 89.05), (2, 89.05), (2, 89.05), (2, 89.05), (2, 89.05), (2, 89.05), (3, 430.02), (3, 430.02), (3, 430.02), (3, 430.02), (3, 430.02), (3, 430.02), (2, 89.05), (4, 391.65), (4, 391.65), (4, 391.65), (4, 391.65), (4, 391.65), (3, 430.02), (3, 430.02), (3, 430.02), (3, 430.02), (3, 430.02), (3, 430.02), (7, 143.69), (6, 193.5), (7, 143.69), (7, 143.69), (6, 193.5), (7, 143.69), (7, 143.69), (7, 143.69), (7, 143.69), (7, 143.69), (7, 143.69), (7, 143.69)
(2, 8.94), (1, 848.2), (2, 8.94), (3, 428.57), (4, 442.31), (5, 684.04), (6, 267.59), (7, 197.59), (4, 442.31), (1, 848.2), (1, 848.2), (4, 442.31), (2, 8.94), (1, 848.2), (2, 8.94), (2, 8.94), (2, 8.94), (2, 8.94), (2, 8.94), (2, 8.94), (3, 428.57), (2, 8.94), (2, 8.94), (2, 8.94), (2, 8.94), (3, 428.57), (2, 8.94), (4, 442.31), (2, 8.94), (2, 8.94), (2, 8.94), (2, 8.94), (3, 428.57), (2, 8.94), (3, 428.57), (3, 428.57), (2, 8.94), (2, 8.94), (2, 8.94), (2, 8.94), (7, 197.59), (7, 197.59), (2, 8.94), (7, 197.59), (2, 8.94), (2, 8.94), (2, 8.94), (7, 197.59), (2, 8.94), (2, 8.94)
(5, 102.08), (1, 475.43), (2, 576.72), (3, 154.98), (4, 373.87), (5, 102.08), (6, 716.63), (7, 718.67), (1, 475.43), (1, 475.43), (1, 475.43), (1, 475.43), (5, 102.08), (1, 475.43), (3, 154.98), (3, 154.98), (2, 576.72), (3, 154.98), (3, 154.98), (3, 154.98), (5, 102.08), (3, 154.98), (3, 154.98), (3, 154.98), (3, 154.98), (3, 154.98), (3, 154.98), (4, 373.87), (4, 373.87), (4, 373.87), (4, 373.87), (4, 373.87), (5, 102.08), (5, 102.08), (5, 102.08), (5, 102.08), (5, 102.08), (5, 102.08), (3, 154.98), (3, 154.98), (3, 154.98), (3, 154.98), (3, 154.98), (7, 718.67), (3, 154.98), (3, 154.98), (3, 154.98), (3, 154.98), (3, 154.98), (3, 154.98)
(3, 30.81), (1, 556.69), (2, 404.31), (3, 30.81), (4, 301.6), (5, 274.61), (6, 562.88), (7, 554.54), (3, 30.81), (3, 30.81), (3, 30.81), (3, 30.81), (3, 30.81), (3, 30.81), (2, 404.31), (3, 30.81), (2, 404.31), (3, 30.81), (3, 30.81), (2, 404.31), (3, 30.81), (3, 30.81), (3, 30.81), (3, 30.81), (3, 30.81), (3, 30.81), (3, 30.81), (3, 30.81), (4, 301.6), (3, 30.81), (3, 30.81), (3, 30.81), (5, 274.61), (3, 30.81), (3, 30.81), (3, 30.81), (3, 30.81), (3, 30.81), (3, 30.81), (3, 30.81), (6, 562.88), (6, 562.88), (3, 30.81), (7, 554.54), (7, 554.54), (2, 404.31), (7, 554.54), (7, 554.54), (2, 404.31), (3, 30.81)
(3, 33.84), (1, 512.99), (2, 407.34), (3, 33.84), (4, 250.06), (5, 275.96), (6, 540.01), (7, 540.71), (1, 512.99), (1, 512.99), (1, 512.99), (3, 33.84), (3, 33.84), (1, 512.99), (2, 407.34), (3, 33.84), (2, 407.34), (3, 33.84), (3, 33.84), (2, 407.34), (3, 33.84), (3, 33.84), (3, 33.84), (3, 33.84), (3, 33.84), (3, 33.84), (3, 33.84), (4, 250.06), (4, 250.06), (4, 250.06), (4, 250.06), (4, 250.06), (5, 275.96), (3, 33.84), (3, 33.84), (3, 33.84), (3, 33.84), (3, 33.84), (3, 33.84), (3, 33.84), (6, 540.01), (6, 540.01), (3, 33.84), (7, 540.71), (7, 540.71), (2, 407.34), (7, 540.71), (7, 540.71), (2, 407.34), (3, 33.84)
(3, 27.29), (1, 500.12), (2, 445.59), (3, 27.29), (4, 274.49), (5, 235.29), (6, 581.06), (7, 581.92), (1, 500.12), (1, 500.12), (1, 500.12), (3, 27.29), (3, 27.29), (1, 500.12), (3, 27.29), (3, 27.29), (2, 445.59), (3, 27.29), (3, 27.29), (2, 445.59), (3, 27.29), (3, 27.29), (3, 27.29), (3, 27.29), (3, 27.29), (3, 27.29), (3, 27.29), (4, 274.49), (4, 274.49), (4, 274.49), (4, 274.49), (4, 274.49), (5, 235.29), (5, 235.29), (3, 27.29), (3, 27.29), (3, 27.29), (3, 27.29), (3, 27.29), (3, 27.29), (3, 27.29), (6, 581.06), (3, 27.29), (7, 581.92), (3, 27.29), (3, 27.29), (3, 27.29), (3, 27.29), (3, 27.29), (3, 27.29)
(3, 38.47), (1, 496.12), (2, 423.61), (3, 38.47), (4, 245.45), (5, 262.43), (6, 550.29), (7, 553.51), (1, 496.12), (1, 496.12), (1, 496.12), (3, 38.47), (3, 38.47), (1, 496.12), (2, 423.61), (3, 38.47), (2, 423.61), (3, 38.47), (3, 38.47), (2, 423.61), (3, 38.47), (3, 38.47), (3, 38.47), (3, 38.47), (3, 38.47), (3, 38.47), (3, 38.47), (4, 245.45), (4, 245.45), (4, 245.45), (4, 245.45), (4, 245.45), (5, 262.43), (3, 38.47), (3, 38.47), (3, 38.47), (3, 38.47), (3, 38.47), (3, 38.47), (3, 38.47), (6, 550.29), (6, 550.29), (3, 38.47), (7, 553.51), (7, 553.51), (2, 423.61), (7, 553.51), (7, 553.51), (2, 423.61), (3, 38.47)
(3, 15.0), (1, 512.6), (2, 436.49), (3, 15.0), (4, 280.03), (5, 242.98), (6, 577.01), (7, 575.89), (1, 512.6), (1, 512.6), (1, 512.6), (3, 15.0), (3, 15.0), (1, 512.6), (3, 15.0), (3, 15.0), (2, 436.49), (3, 15.0), (3, 15.0), (3, 15.0), (3, 15.0), (3, 15.0), (3, 15.0), (3, 15.0), (3, 15.0), (3, 15.0), (3, 15.0), (3, 15.0), (4, 280.03), (4, 280.03), (3, 15.0), (3, 15.0), (5, 242.98), (3, 15.0), (3, 15.0), (3, 15.0), (3, 15.0), (3, 15.0), (3, 15.0), (3, 15.0), (3, 15.0), (3, 15.0), (3, 15.0), (7, 575.89), (3, 15.0), (3, 15.0), (3, 15.0), (3, 15.0), (3, 15.0), (3, 15.0)
(3, 165.56), (1, 436.48), (2, 417.4), (3, 165.56), (4, 117.39), (5, 343.49), (6, 476.35), (7, 500.64), (1, 436.48), (1, 436.48), (1, 436.48), (1, 436.48), (4, 117.39), (1, 436.48), (2, 417.4), (2, 417.4), (2, 417.4), (2, 417.4), (2, 417.4), (2, 417.4), (3, 165.56), (3, 165.56), (3, 165.56), (3, 165.56), (3, 165.56), (3, 165.56), (4, 117.39), (4, 117.39), (4, 117.39), (4, 117.39), (4, 117.39), (4, 117.39), (5, 343.49), (5, 343.49), (3, 165.56), (3, 165.56), (3, 165.56), (3, 165.56), (4, 117.39), (4, 117.39), (6, 476.35), (6, 476.35), (4, 117.39), (7, 500.64), (7, 500.64), (2, 417.4), (7, 500.64), (7, 500.64), (7, 500.64), (4, 117.39)
(3, 289.4), (1, 389.22), (2, 466.45), (3, 289.4), (4, 24.41), (5, 431.97), (6, 450.2), (7, 498.22), (1, 389.22), (1, 389.22), (1, 389.22), (4, 24.41), (4, 24.41), (1, 389.22), (4, 24.41), (4, 24.41), (4, 24.41), (4, 24.41), (4, 24.41), (4, 24.41), (4, 24.41), (3, 289.4), (4, 24.41), (4, 24.41), (4, 24.41), (3, 289.4), (4, 24.41), (4, 24.41), (4, 24.41), (4, 24.41), (4, 24.41), (4, 24.41), (5, 431.97), (5, 431.97), (4, 24.41), (4, 24.41), (4, 24.41), (4, 24.41), (4, 24.41), (4, 24.41), (6, 450.2), (6, 450.2), (4, 24.41), (4, 24.41), (4, 24.41), (4, 24.41), (4, 24.41), (4, 24.41), (4, 24.41), (4, 24.41)
(3, 323.17), (1, 427.62), (2, 444.53), (3, 323.17), (4, 43.38), (5, 482.28), (6, 403.97), (7, 457.7), (4, 43.38), (1, 427.62), (1, 427.62), (4, 43.38), (4, 43.38), (1, 427.62), (2, 444.53), (4, 43.38), (2, 444.53), (2, 444.53), (4, 43.38), (2, 444.53), (4, 43.38), (4, 43.38), (4, 43.38), (4, 43.38), (4, 43.38), (4, 43.38), (4, 43.38), (4, 43.38), (4, 43.38), (4, 43.38), (4, 43.38), (4, 43.38), (5, 482.28), (4, 43.38), (4, 43.38), (4, 43.38), (4, 43.38), (4, 43.38), (4, 43.38), (4, 43.38), (6, 403.97), (6, 403.97), (4, 43.38), (7, 457.7), (7, 457.7), (4, 43.38), (7, 457.7), (6, 403.97), (7, 457.7), (4, 43.38)
(3, 371.18), (1, 467.4), (2, 435.71), (3, 371.18), (4, 100.69), (5, 540.27), (6, 361.09), (7, 423.45), (1, 467.4), (1, 467.4), (1, 467.4), (4, 100.69), (4, 100.69), (1, 467.4), (2, 435.71), (2, 435.71), (2, 435.71), (2, 435.71), (4, 100.69), (2, 435.71), (4, 100.69), (3, 371.18), (4, 100.69), (4, 100.69), (4, 100.69), (4, 100.69), (4, 100.69), (4, 100.69), (4, 100.69), (4, 100.69), (4, 100.69), (4, 100.69), (4, 100.69), (4, 100.69), (4, 100.69), (4, 100.69), (4, 100.69), (4, 100.69), (6, 361.09), (6, 361.09), (6, 361.09), (6, 361.09), (6, 361.09), (6, 361.09), (7, 423.45), (7, 423.45), (7, 423.45), (6, 361.09), (7, 423.45), (4, 100.69)
(3, 297.85), (1, 453.28), (2, 410.02), (3, 297.85), (4, 42.95), (5, 473.26), (6, 385.55), (7, 433.15), (4, 42.95), (1, 453.28), (1, 453.28), (4, 42.95), (4, 42.95), (1, 453.28), (2, 410.02), (2, 410.02), (2, 410.02), (2, 410.02), (4, 42.95), (2, 410.02), (4, 42.95), (3, 297.85), (4, 42.95), (4, 42.95), (4, 42.95), (3, 297.85), (4, 42.95), (4, 42.95), (4, 42.95), (4, 42.95), (4, 42.95), (4, 42.95), (5, 473.26), (5, 473.26), (4, 42.95), (4, 42.95), (4, 42.95), (4, 42.95), (4, 42.95), (4, 42.95), (6, 385.55), (6, 385.55), (4, 42.95), (7, 433.15), (7, 433.15), (7, 433.15), (7, 433.15), (6, 385.55), (7, 433.15), (4, 42.95)
