% number of locations
50
% for each location: node, x, y
0, 0, 0
1, 710, 936
2, 828, 490
3, 657, 851
4, 879, 386
5, 677, 616
6, 240, 240
7, 738, 707
8, 797, 958
9, 656, 963
10, 768, 993
11, 782, 976
12, 648, 909
13, 724, 920
14, 775, 445
15, 838, 543
16, 811, 487
17, 904, 552
18, 716, 477
19, 820, 512
20, 678, 906
21, 693, 864
22, 657, 899
23, 614, 780
24, 765, 892
25, 619, 759
26, 850, 390
27, 821, 383
28, 852, 311
29, 933, 431
30, 988, 408
31, 944, 411
32, 687, 624
33, 698, 640
34, 742, 627
35, 584, 681
36, 753, 645
37, 658, 566
38, 229, 182
39, 197, 282
40, 180, 191
41, 207, 406
42, 290, 245
43, 267, 257
44, 737, 696
45, 767, 759
46, 781, 614
47, 711, 688
48, 871, 706
49, 715, 666
% number of vessels
10
% number of vessel types
3
% for each vesseltype: vessel_id, battery range, operational cost, speed, passenger capacity, fixed cost
1, 2000, 1, 20, 10, 5000 
2, 3000, 2, 22, 15, 10000 
3, 4500, 3.5, 25, 25, 17000 
% number of charging stations
7
% for each charging station: node, x, y
1, 710, 936
2, 828, 490
3, 657, 851
4, 879, 386
5, 677, 616
6, 240, 240
7, 738, 707
% number of jobs
42
% for each job: node, crew needed
(1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0)
(2, 0), (2, 0), (2, 0), (2, 0), (2, 0), (2, 0), (2, 0), (2, 0), (2, 0), (2, 0), (2, 0), (2, 0), (2, 0), (2, 0), (2, 0), (2, 0), (2, 0), (2, 0), (2, 0), (2, 0), (2, 0), (2, 0), (2, 0), (2, 0), (2, 0), (2, 0), (2, 0), (2, 0), (2, 0), (2, 0), (2, 0), (2, 0), (2, 0), (2, 0), (2, 0), (2, 0), (2, 0), (2, 0), (2, 0), (2, 0), (2, 0), (2, 0), (2, 0), (2, 0), (2, 0), (2, 0), (2, 0), (2, 0), (2, 0), (2, 0)
(3, 0), (3, 0), (3, 0), (3, 0), (3, 0), (3, 0), (3, 0), (3, 0), (3, 0), (3, 0), (3, 0), (3, 0), (3, 0), (3, 0), (3, 0), (3, 0), (3, 0), (3, 0), (3, 0), (3, 0), (3, 0), (3, 0), (3, 0), (3, 0), (3, 0), (3, 0), (3, 0), (3, 0), (3, 0), (3, 0), (3, 0), (3, 0), (3, 0), (3, 0), (3, 0), (3, 0), (3, 0), (3, 0), (3, 0), (3, 0), (3, 0), (3, 0), (3, 0), (3, 0), (3, 0), (3, 0), (3, 0), (3, 0), (3, 0), (3, 0)
(4, 0), (4, 0), (4, 0), (4, 0), (4, 0), (4, 0), (4, 0), (4, 0), (4, 0), (4, 0), (4, 0), (4, 0), (4, 0), (4, 0), (4, 0), (4, 0), (4, 0), (4, 0), (4, 0), (4, 0), (4, 0), (4, 0), (4, 0), (4, 0), (4, 0), (4, 0), (4, 0), (4, 0), (4, 0), (4, 0), (4, 0), (4, 0), (4, 0), (4, 0), (4, 0), (4, 0), (4, 0), (4, 0), (4, 0), (4, 0), (4, 0), (4, 0), (4, 0), (4, 0), (4, 0), (4, 0), (4, 0), (4, 0), (4, 0), (4, 0)
(5, 0), (5, 0), (5, 0), (5, 0), (5, 0), (5, 0), (5, 0), (5, 0), (5, 0), (5, 0), (5, 0), (5, 0), (5, 0), (5, 0), (5, 0), (5, 0), (5, 0), (5, 0), (5, 0), (5, 0), (5, 0), (5, 0), (5, 0), (5, 0), (5, 0), (5, 0), (5, 0), (5, 0), (5, 0), (5, 0), (5, 0), (5, 0), (5, 0), (5, 0), (5, 0), (5, 0), (5, 0), (5, 0), (5, 0), (5, 0), (5, 0), (5, 0), (5, 0), (5, 0), (5, 0), (5, 0), (5, 0), (5, 0), (5, 0), (5, 0)
(6, 0), (6, 0), (6, 0), (6, 0), (6, 0), (6, 0), (6, 0), (6, 0), (6, 0), (6, 0), (6, 0), (6, 0), (6, 0), (6, 0), (6, 0), (6, 0), (6, 0), (6, 0), (6, 0), (6, 0), (6, 0), (6, 0), (6, 0), (6, 0), (6, 0), (6, 0), (6, 0), (6, 0), (6, 0), (6, 0), (6, 0), (6, 0), (6, 0), (6, 0), (6, 0), (6, 0), (6, 0), (6, 0), (6, 0), (6, 0), (6, 0), (6, 0), (6, 0), (6, 0), (6, 0), (6, 0), (6, 0), (6, 0), (6, 0), (6, 0)
(7, 0), (7, 0), (7, 0), (7, 0), (7, 0), (7, 0), (7, 0), (7, 0), (7, 0), (7, 0), (7, 0), (7, 0), (7, 0), (7, 0), (7, 0), (7, 0), (7, 0), (7, 0), (7, 0), (7, 0), (7, 0), (7, 0), (7, 0), (7, 0), (7, 0), (7, 0), (7, 0), (7, 0), (7, 0), (7, 0), (7, 0), (7, 0), (7, 0), (7, 0), (7, 0), (7, 0), (7, 0), (7, 0), (7, 0), (7, 0), (7, 0), (7, 0), (7, 0), (7, 0), (7, 0), (7, 0), (7, 0), (7, 0), (7, 0), (7, 0)
(6, 908.72), (1, 89.74), (2, 469.03), (3, 176.21), (4, 577.85), (5, 362.44), (6, 908.72), (7, 257.84), (1, 89.74), (1, 89.74), (1, 89.74), (1, 89.74), (1, 89.74), (1, 89.74), (7, 257.84), (7, 257.84), (2, 469.03), (7, 257.84), (7, 257.84), (7, 257.84), (1, 89.74), (1, 89.74), (1, 89.74), (3, 176.21), (1, 89.74), (3, 176.21), (2, 469.03), (2, 469.03), (2, 469.03), (2, 469.03), (7, 257.84), (2, 469.03), (7, 257.84), (7, 257.84), (7, 257.84), (3, 176.21), (7, 257.84), (5, 362.44), (6, 908.72), (3, 176.21), (6, 908.72), (3, 176.21), (3, 176.21), (3, 176.21), (7, 257.84), (1, 89.74), (7, 257.84), (7, 257.84), (1, 89.74), (7, 257.84)
(6, 834.14), (1, 60.37), (2, 503.3), (3, 112.0), (4, 618.59), (5, 347.63), (6, 834.14), (7, 268.81), (1, 60.37), (1, 60.37), (1, 60.37), (1, 60.37), (1, 60.37), (1, 60.37), (7, 268.81), (7, 268.81), (7, 268.81), (1, 60.37), (3, 112.0), (7, 268.81), (1, 60.37), (1, 60.37), (1, 60.37), (3, 112.0), (1, 60.37), (3, 112.0), (7, 268.81), (7, 268.81), (7, 268.81), (7, 268.81), (1, 60.37), (7, 268.81), (3, 112.0), (3, 112.0), (7, 268.81), (3, 112.0), (7, 268.81), (3, 112.0), (6, 834.14), (3, 112.0), (6, 834.14), (3, 112.0), (3, 112.0), (3, 112.0), (7, 268.81), (1, 60.37), (7, 268.81), (3, 112.0), (1, 60.37), (3, 112.0)
(3, 180.24), (1, 81.32), (2, 506.57), (3, 180.24), (4, 617.07), (5, 387.83), (6, 919.67), (7, 287.57), (1, 81.32), (1, 81.32), (1, 81.32), (1, 81.32), (1, 81.32), (1, 81.32), (7, 287.57), (7, 287.57), (7, 287.57), (1, 81.32), (7, 287.57), (7, 287.57), (1, 81.32), (1, 81.32), (1, 81.32), (3, 180.24), (1, 81.32), (3, 180.24), (2, 506.57), (2, 506.57), (2, 506.57), (7, 287.57), (7, 287.57), (2, 506.57), (7, 287.57), (7, 287.57), (7, 287.57), (3, 180.24), (7, 287.57), (5, 387.83), (3, 180.24), (3, 180.24), (3, 180.24), (1, 81.32), (3, 180.24), (3, 180.24), (7, 287.57), (1, 81.32), (7, 287.57), (7, 287.57), (1, 81.32), (7, 287.57)
(3, 176.78), (1, 82.37), (2, 488.17), (3, 176.78), (4, 597.92), (5, 375.0), (6, 914.04), (7, 272.57), (1, 82.37), (1, 82.37), (1, 82.37), (1, 82.37), (1, 82.37), (1, 82.37), (7, 272.57), (7, 272.57), (7, 272.57), (7, 272.57), (7, 272.57), (7, 272.57), (1, 82.37), (1, 82.37), (1, 82.37), (3, 176.78), (1, 82.37), (3, 176.78), (2, 488.17), (2, 488.17), (2, 488.17), (2, 488.17), (7, 272.57), (2, 488.17), (7, 272.57), (7, 272.57), (7, 272.57), (3, 176.78), (7, 272.57), (5, 375.0), (3, 176.78), (3, 176.78), (3, 176.78), (3, 176.78), (3, 176.78), (3, 176.78), (7, 272.57), (1, 82.37), (7, 272.57), (7, 272.57), (1, 82.37), (7, 272.57)
(6, 783.6), (1, 67.62), (2, 456.03), (3, 58.69), (4, 571.74), (5, 294.43), (6, 783.6), (7, 221.14), (1, 67.62), (1, 67.62), (1, 67.62), (1, 67.62), (3, 58.69), (1, 67.62), (3, 58.69), (7, 221.14), (7, 221.14), (3, 58.69), (3, 58.69), (7, 221.14), (1, 67.62), (3, 58.69), (3, 58.69), (3, 58.69), (1, 67.62), (3, 58.69), (7, 221.14), (3, 58.69), (3, 58.69), (7, 221.14), (7, 221.14), (7, 221.14), (3, 58.69), (3, 58.69), (3, 58.69), (3, 58.69), (7, 221.14), (3, 58.69), (6, 783.6), (3, 58.69), (6, 783.6), (3, 58.69), (3, 58.69), (3, 58.69), (7, 221.14), (3, 58.69), (7, 221.14), (3, 58.69), (3, 58.69), (3, 58.69)
(3, 96.18), (1, 21.26), (2, 442.4), (3, 96.18), (4, 556.04), (5, 307.61), (6, 834.66), (7, 213.46), (1, 21.26), (1, 21.26), (1, 21.26), (1, 21.26), (1, 21.26), (1, 21.26), (7, 213.46), (7, 213.46), (7, 213.46), (7, 213.46), (7, 213.46), (7, 213.46), (1, 21.26), (1, 21.26), (1, 21.26), (3, 96.18), (1, 21.26), (3, 96.18), (2, 442.4), (7, 213.46), (2, 442.4), (7, 213.46), (7, 213.46), (7, 213.46), (7, 213.46), (7, 213.46), (7, 213.46), (3, 96.18), (7, 213.46), (5, 307.61), (3, 96.18), (3, 96.18), (3, 96.18), (3, 96.18), (3, 96.18), (3, 96.18), (7, 213.46), (1, 21.26), (7, 213.46), (7, 213.46), (1, 21.26), (7, 213.46)
(6, 572.93), (1, 495.28), (2, 69.53), (3, 422.8), (4, 119.57), (5, 197.09), (6, 572.93), (7, 264.6), (7, 264.6), (7, 264.6), (7, 264.6), (7, 264.6), (3, 422.8), (7, 264.6), (2, 69.53), (2, 69.53), (2, 69.53), (2, 69.53), (2, 69.53), (2, 69.53), (7, 264.6), (7, 264.6), (3, 422.8), (5, 197.09), (7, 264.6), (5, 197.09), (4, 119.57), (2, 69.53), (4, 119.57), (4, 119.57), (4, 119.57), (4, 119.57), (5, 197.09), (5, 197.09), (2, 69.53), (5, 197.09), (2, 69.53), (5, 197.09), (6, 572.93), (6, 572.93), (6, 572.93), (2, 69.53), (6, 572.93), (6, 572.93), (7, 264.6), (7, 264.6), (2, 69.53), (5, 197.09), (2, 69.53), (5, 197.09)
(6, 670.38), (1, 413.32), (2, 53.94), (3, 357.25), (4, 162.27), (5, 176.78), (6, 670.38), (7, 192.08), (7, 192.08), (7, 192.08), (7, 192.08), (7, 192.08), (7, 192.08), (7, 192.08), (2, 53.94), (2, 53.94), (2, 53.94), (2, 53.94), (2, 53.94), (2, 53.94), (7, 192.08), (7, 192.08), (7, 192.08), (7, 192.08), (7, 192.08), (7, 192.08), (2, 53.94), (2, 53.94), (2, 53.94), (2, 53.94), (2, 53.94), (2, 53.94), (5, 176.78), (5, 176.78), (2, 53.94), (5, 176.78), (2, 53.94), (5, 176.78), (2, 53.94), (2, 53.94), (6, 670.38), (2, 53.94), (2, 53.94), (2, 53.94), (7, 192.08), (7, 192.08), (2, 53.94), (7, 192.08), (2, 53.94), (7, 192.08)
(6, 622.13), (1, 460.22), (2, 17.26), (3, 395.24), (4, 121.76), (5, 186.0), (6, 622.13), (7, 231.8), (2, 17.26), (7, 231.8), (7, 231.8), (7, 231.8), (7, 231.8), (7, 231.8), (2, 17.26), (2, 17.26), (2, 17.26), (2, 17.26), (2, 17.26), (2, 17.26), (7, 231.8), (7, 231.8), (7, 231.8), (5, 186.0), (7, 231.8), (5, 186.0), (2, 17.26), (2, 17.26), (2, 17.26), (2, 17.26), (2, 17.26), (2, 17.26), (5, 186.0), (2, 17.26), (2, 17.26), (5, 186.0), (2, 17.26), (2, 17.26), (6, 622.13), (2, 17.26), (6, 622.13), (2, 17.26), (2, 17.26), (2, 17.26), (2, 17.26), (7, 231.8), (2, 17.26), (2, 17.26), (2, 17.26), (2, 17.26)
(2, 98.08), (1, 430.22), (2, 98.08), (3, 387.83), (4, 167.87), (5, 235.85), (6, 733.65), (7, 227.11), (7, 227.11), (1, 430.22), (1, 430.22), (7, 227.11), (3, 387.83), (7, 227.11), (2, 98.08), (2, 98.08), (2, 98.08), (2, 98.08), (2, 98.08), (2, 98.08), (7, 227.11), (7, 227.11), (7, 227.11), (7, 227.11), (7, 227.11), (7, 227.11), (4, 167.87), (2, 98.08), (4, 167.87), (2, 98.08), (2, 98.08), (4, 167.87), (5, 235.85), (5, 235.85), (2, 98.08), (5, 235.85), (2, 98.08), (2, 98.08), (2, 98.08), (2, 98.08), (6, 733.65), (2, 98.08), (2, 98.08), (2, 98.08), (7, 227.11), (7, 227.11), (2, 98.08), (7, 227.11), (2, 98.08), (7, 227.11)
(6, 531.74), (1, 459.04), (2, 112.75), (3, 378.63), (4, 186.68), (5, 144.37), (6, 531.74), (7, 231.05), (7, 231.05), (3, 378.63), (7, 231.05), (7, 231.05), (3, 378.63), (7, 231.05), (2, 112.75), (2, 112.75), (2, 112.75), (2, 112.75), (2, 112.75), (2, 112.75), (5, 144.37), (5, 144.37), (3, 378.63), (5, 144.37), (7, 231.05), (5, 144.37), (2, 112.75), (2, 112.75), (4, 186.68), (2, 112.75), (2, 112.75), (2, 112.75), (5, 144.37), (5, 144.37), (5, 144.37), (5, 144.37), (5, 144.37), (5, 144.37), (6, 531.74), (6, 531.74), (6, 531.74), (5, 144.37), (6, 531.74), (6, 531.74), (7, 231.05), (7, 231.05), (2, 112.75), (5, 144.37), (2, 112.75), (5, 144.37)
(6, 640.61), (1, 438.04), (2, 23.41), (3, 376.15), (4, 139.13), (5, 176.82), (6, 640.61), (7, 211.54), (7, 211.54), (7, 211.54), (7, 211.54), (7, 211.54), (7, 211.54), (7, 211.54), (2, 23.41), (2, 23.41), (2, 23.41), (2, 23.41), (2, 23.41), (2, 23.41), (7, 211.54), (7, 211.54), (7, 211.54), (5, 176.82), (7, 211.54), (5, 176.82), (2, 23.41), (2, 23.41), (2, 23.41), (2, 23.41), (2, 23.41), (2, 23.41), (5, 176.82), (5, 176.82), (2, 23.41), (5, 176.82), (2, 23.41), (2, 23.41), (2, 23.41), (2, 23.41), (6, 640.61), (2, 23.41), (2, 23.41), (2, 23.41), (7, 211.54), (7, 211.54), (2, 23.41), (7, 211.54), (2, 23.41), (2, 23.41)
(3, 58.87), (1, 43.86), (2, 442.22), (3, 58.87), (4, 557.5), (5, 290.0), (6, 797.12), (7, 207.85), (1, 43.86), (1, 43.86), (1, 43.86), (1, 43.86), (1, 43.86), (1, 43.86), (7, 207.85), (7, 207.85), (7, 207.85), (7, 207.85), (5, 290.0), (7, 207.85), (1, 43.86), (3, 58.87), (3, 58.87), (3, 58.87), (1, 43.86), (3, 58.87), (7, 207.85), (7, 207.85), (7, 207.85), (7, 207.85), (7, 207.85), (7, 207.85), (3, 58.87), (3, 58.87), (7, 207.85), (3, 58.87), (7, 207.85), (5, 290.0), (3, 58.87), (3, 58.87), (3, 58.87), (3, 58.87), (3, 58.87), (3, 58.87), (7, 207.85), (3, 58.87), (7, 207.85), (3, 58.87), (3, 58.87), (3, 58.87)
(6, 771.09), (1, 73.98), (2, 397.62), (3, 38.28), (4, 512.91), (5, 248.52), (6, 771.09), (7, 163.32), (1, 73.98), (1, 73.98), (1, 73.98), (1, 73.98), (3, 38.28), (1, 73.98), (7, 163.32), (7, 163.32), (7, 163.32), (7, 163.32), (5, 248.52), (7, 163.32), (3, 38.28), (3, 38.28), (3, 38.28), (3, 38.28), (1, 73.98), (3, 38.28), (7, 163.32), (7, 163.32), (7, 163.32), (7, 163.32), (7, 163.32), (7, 163.32), (7, 163.32), (7, 163.32), (7, 163.32), (3, 38.28), (7, 163.32), (5, 248.52), (6, 771.09), (3, 38.28), (6, 771.09), (3, 38.28), (3, 38.28), (3, 38.28), (7, 163.32), (3, 38.28), (7, 163.32), (7, 163.32), (7, 163.32), (7, 163.32)
(6, 779.85), (1, 64.64), (2, 443.31), (3, 48.0), (4, 558.97), (5, 283.71), (6, 779.85), (7, 208.39), (1, 64.64), (1, 64.64), (1, 64.64), (1, 64.64), (3, 48.0), (1, 64.64), (3, 48.0), (7, 208.39), (7, 208.39), (7, 208.39), (3, 48.0), (7, 208.39), (3, 48.0), (3, 48.0), (3, 48.0), (3, 48.0), (1, 64.64), (3, 48.0), (7, 208.39), (7, 208.39), (7, 208.39), (7, 208.39), (7, 208.39), (7, 208.39), (3, 48.0), (3, 48.0), (3, 48.0), (3, 48.0), (7, 208.39), (3, 48.0), (6, 779.85), (3, 48.0), (6, 779.85), (3, 48.0), (3, 48.0), (3, 48.0), (7, 208.39), (3, 48.0), (7, 208.39), (3, 48.0), (3, 48.0), (3, 48.0)
(6, 656.87), (1, 183.17), (2, 360.41), (3, 83.01), (4, 474.83), (5, 175.68), (6, 656.87), (7, 143.89), (3, 83.01), (3, 83.01), (3, 83.01), (3, 83.01), (3, 83.01), (3, 83.01), (5, 175.68), (7, 143.89), (5, 175.68), (7, 143.89), (5, 175.68), (5, 175.68), (3, 83.01), (3, 83.01), (3, 83.01), (3, 83.01), (3, 83.01), (3, 83.01), (5, 175.68), (5, 175.68), (5, 175.68), (2, 360.41), (7, 143.89), (2, 360.41), (5, 175.68), (5, 175.68), (7, 143.89), (3, 83.01), (7, 143.89), (5, 175.68), (6, 656.87), (6, 656.87), (6, 656.87), (5, 175.68), (6, 656.87), (6, 656.87), (7, 143.89), (7, 143.89), (7, 143.89), (7, 143.89), (7, 143.89), (7, 143.89)
(6, 837.1), (1, 70.43), (2, 406.91), (3, 115.52), (4, 518.68), (5, 289.69), (6, 837.1), (7, 186.96), (1, 70.43), (1, 70.43), (1, 70.43), (1, 70.43), (1, 70.43), (1, 70.43), (7, 186.96), (7, 186.96), (7, 186.96), (7, 186.96), (7, 186.96), (7, 186.96), (1, 70.43), (1, 70.43), (1, 70.43), (3, 115.52), (1, 70.43), (3, 115.52), (2, 406.91), (2, 406.91), (2, 406.91), (7, 186.96), (7, 186.96), (2, 406.91), (7, 186.96), (7, 186.96), (7, 186.96), (3, 115.52), (7, 186.96), (5, 289.69), (6, 837.1), (3, 115.52), (6, 837.1), (3, 115.52), (3, 115.52), (3, 115.52), (7, 186.96), (7, 186.96), (7, 186.96), (7, 186.96), (7, 186.96), (7, 186.96)
(6, 642.65), (1, 199.02), (2, 340.65), (3, 99.54), (4, 454.67), (5, 154.31), (6, 642.65), (7, 129.87), (3, 99.54), (3, 99.54), (3, 99.54), (3, 99.54), (3, 99.54), (3, 99.54), (5, 154.31), (7, 129.87), (5, 154.31), (7, 129.87), (5, 154.31), (5, 154.31), (3, 99.54), (3, 99.54), (3, 99.54), (3, 99.54), (3, 99.54), (3, 99.54), (5, 154.31), (5, 154.31), (5, 154.31), (2, 340.65), (7, 129.87), (2, 340.65), (5, 154.31), (5, 154.31), (7, 129.87), (5, 154.31), (7, 129.87), (5, 154.31), (6, 642.65), (6, 642.65), (6, 642.65), (5, 154.31), (5, 154.31), (6, 642.65), (7, 129.87), (7, 129.87), (7, 129.87), (7, 129.87), (7, 129.87), (7, 129.87)
(6, 628.17), (1, 563.66), (2, 102.39), (3, 499.77), (4, 29.27), (5, 284.61), (6, 628.17), (7, 336.2), (2, 102.39), (7, 336.2), (2, 102.39), (2, 102.39), (7, 336.2), (2, 102.39), (4, 29.27), (2, 102.39), (2, 102.39), (4, 29.27), (2, 102.39), (2, 102.39), (7, 336.2), (7, 336.2), (7, 336.2), (5, 284.61), (2, 102.39), (5, 284.61), (4, 29.27), (4, 29.27), (4, 29.27), (4, 29.27), (4, 29.27), (4, 29.27), (2, 102.39), (2, 102.39), (2, 102.39), (5, 284.61), (2, 102.39), (2, 102.39), (6, 628.17), (6, 628.17), (6, 628.17), (4, 29.27), (4, 29.27), (4, 29.27), (2, 102.39), (2, 102.39), (2, 102.39), (2, 102.39), (2, 102.39), (2, 102.39)
(6, 598.34), (1, 564.03), (2, 107.23), (3, 495.9), (4, 58.08), (5, 273.91), (6, 598.34), (7, 334.46), (2, 107.23), (7, 334.46), (2, 107.23), (2, 107.23), (3, 495.9), (7, 334.46), (2, 107.23), (2, 107.23), (2, 107.23), (2, 107.23), (2, 107.23), (2, 107.23), (7, 334.46), (7, 334.46), (7, 334.46), (5, 273.91), (2, 107.23), (5, 273.91), (4, 58.08), (4, 58.08), (4, 58.08), (4, 58.08), (4, 58.08), (4, 58.08), (5, 273.91), (2, 107.23), (2, 107.23), (5, 273.91), (2, 107.23), (2, 107.23), (6, 598.34), (6, 598.34), (6, 598.34), (4, 58.08), (6, 598.34), (6, 598.34), (2, 107.23), (2, 107.23), (2, 107.23), (2, 107.23), (2, 107.23), (2, 107.23)
(6, 616.1), (1, 640.93), (2, 180.6), (3, 574.13), (4, 79.71), (5, 351.64), (6, 616.1), (7, 412.08), (2, 180.6), (7, 412.08), (2, 180.6), (2, 180.6), (3, 574.13), (2, 180.6), (4, 79.71), (2, 180.6), (2, 180.6), (4, 79.71), (4, 79.71), (2, 180.6), (7, 412.08), (7, 412.08), (7, 412.08), (5, 351.64), (2, 180.6), (5, 351.64), (4, 79.71), (4, 79.71), (4, 79.71), (4, 79.71), (4, 79.71), (4, 79.71), (5, 351.64), (2, 180.6), (2, 180.6), (5, 351.64), (2, 180.6), (4, 79.71), (6, 616.1), (6, 616.1), (6, 616.1), (4, 79.71), (6, 616.1), (6, 616.1), (2, 180.6), (2, 180.6), (2, 180.6), (2, 180.6), (4, 79.71), (2, 180.6)
(4, 70.29), (1, 552.05), (2, 120.44), (3, 502.57), (4, 70.29), (5, 315.85), (6, 718.84), (7, 337.94), (2, 120.44), (7, 337.94), (7, 337.94), (2, 120.44), (7, 337.94), (7, 337.94), (4, 70.29), (2, 120.44), (2, 120.44), (2, 120.44), (2, 120.44), (2, 120.44), (7, 337.94), (7, 337.94), (7, 337.94), (2, 120.44), (7, 337.94), (2, 120.44), (4, 70.29), (4, 70.29), (4, 70.29), (4, 70.29), (4, 70.29), (4, 70.29), (2, 120.44), (2, 120.44), (2, 120.44), (5, 315.85), (2, 120.44), (2, 120.44), (4, 70.29), (4, 70.29), (4, 70.29), (4, 70.29), (4, 70.29), (4, 70.29), (2, 120.44), (2, 120.44), (2, 120.44), (2, 120.44), (2, 120.44), (2, 120.44)
(4, 111.2), (1, 596.71), (2, 179.79), (3, 553.0), (4, 111.2), (5, 374.15), (6, 766.63), (7, 389.74), (7, 389.74), (1, 596.71), (7, 389.74), (7, 389.74), (7, 389.74), (7, 389.74), (4, 111.2), (2, 179.79), (2, 179.79), (2, 179.79), (2, 179.79), (2, 179.79), (7, 389.74), (7, 389.74), (7, 389.74), (7, 389.74), (7, 389.74), (7, 389.74), (4, 111.2), (4, 111.2), (4, 111.2), (4, 111.2), (4, 111.2), (4, 111.2), (2, 179.79), (2, 179.79), (2, 179.79), (5, 374.15), (2, 179.79), (2, 179.79), (4, 111.2), (4, 111.2), (4, 111.2), (4, 111.2), (4, 111.2), (4, 111.2), (7, 389.74), (7, 389.74), (2, 179.79), (2, 179.79), (2, 179.79), (2, 179.79)
