% number of locations
36
% for each location: node, x, y
0, 0, 0
1, 619, 504
2, 335, 337
3, 807, 209
4, 332, 585
5, 292, 621
6, 612, 489
7, 649, 446
8, 573, 443
9, 520, 505
10, 604, 453
11, 553, 488
12, 324, 342
13, 357, 272
14, 361, 258
15, 290, 282
16, 367, 296
17, 353, 330
18, 890, 170
19, 921, 131
20, 843, 243
21, 820, 186
22, 842, 219
23, 741, 139
24, 402, 595
25, 318, 690
26, 321, 612
27, 321, 486
28, 333, 563
29, 357, 492
30, 249, 576
31, 302, 628
32, 396, 689
33, 285, 714
34, 306, 687
35, 304, 581
% number of vessels
7
% number of vessel types
3
% for each vesseltype: vessel_id, battery range, operational cost, speed, passenger capacity, fixed cost
1, 2000, 1, 20, 10, 7500 
2, 2750, 2, 22, 15, 15000 
3, 3500, 3.5, 25, 25, 25000 
% number of charging stations
5
% for each charging station: node, x, y
1, 619, 504
2, 335, 337
3, 807, 209
4, 332, 585
5, 292, 621
% number of jobs
30
% for each job: node, crew needed
(2, 249.9), (1, 99.01), (2, 249.9), (3, 412.29), (4, 204.31), (5, 255.81), (1, 99.01), (1, 99.01), (1, 99.01), (1, 99.01), (1, 99.01), (1, 99.01), (2, 249.9), (2, 249.9), (2, 249.9), (2, 249.9), (2, 249.9), (2, 249.9), (3, 412.29), (3, 412.29), (1, 99.01), (3, 412.29), (3, 412.29), (1, 99.01), (4, 204.31), (4, 204.31), (4, 204.31), (4, 204.31), (4, 204.31), (4, 204.31), (4, 204.31), (4, 204.31), (4, 204.31), (4, 204.31), (4, 204.31), (4, 204.31)
(2, 292.95), (1, 53.16), (2, 292.95), (3, 317.4), (4, 302.34), (5, 354.36), (1, 53.16), (1, 53.16), (1, 53.16), (1, 53.16), (1, 53.16), (1, 53.16), (2, 292.95), (2, 292.95), (2, 292.95), (2, 292.95), (2, 292.95), (2, 292.95), (3, 317.4), (3, 317.4), (3, 317.4), (3, 317.4), (3, 317.4), (3, 317.4), (1, 53.16), (1, 53.16), (4, 302.34), (1, 53.16), (4, 302.34), (1, 53.16), (4, 302.34), (4, 302.34), (1, 53.16), (4, 302.34), (4, 302.34), (4, 302.34)
(2, 265.19), (1, 67.91), (2, 265.19), (3, 377.3), (4, 241.35), (5, 292.93), (1, 67.91), (1, 67.91), (1, 67.91), (1, 67.91), (1, 67.91), (1, 67.91), (2, 265.19), (2, 265.19), (2, 265.19), (2, 265.19), (2, 265.19), (2, 265.19), (3, 377.3), (3, 377.3), (1, 67.91), (3, 377.3), (3, 377.3), (1, 67.91), (1, 67.91), (4, 241.35), (4, 241.35), (4, 241.35), (4, 241.35), (1, 67.91), (4, 241.35), (4, 241.35), (1, 67.91), (4, 241.35), (4, 241.35), (4, 241.35)
(2, 12.08), (1, 336.55), (2, 12.08), (3, 500.98), (4, 243.13), (5, 280.83), (2, 12.08), (2, 12.08), (2, 12.08), (2, 12.08), (2, 12.08), (2, 12.08), (2, 12.08), (2, 12.08), (2, 12.08), (2, 12.08), (2, 12.08), (2, 12.08), (2, 12.08), (2, 12.08), (2, 12.08), (2, 12.08), (2, 12.08), (2, 12.08), (2, 12.08), (4, 243.13), (4, 243.13), (2, 12.08), (2, 12.08), (2, 12.08), (2, 12.08), (5, 280.83), (4, 243.13), (5, 280.83), (5, 280.83), (2, 12.08)
(2, 68.62), (1, 349.95), (2, 68.62), (3, 454.39), (4, 314.0), (5, 355.0), (1, 349.95), (2, 68.62), (2, 68.62), (2, 68.62), (2, 68.62), (2, 68.62), (2, 68.62), (2, 68.62), (2, 68.62), (2, 68.62), (2, 68.62), (2, 68.62), (3, 454.39), (3, 454.39), (3, 454.39), (3, 454.39), (3, 454.39), (2, 68.62), (2, 68.62), (4, 314.0), (4, 314.0), (2, 68.62), (2, 68.62), (2, 68.62), (2, 68.62), (2, 68.62), (2, 68.62), (5, 355.0), (4, 314.0), (2, 68.62)
(2, 83.17), (1, 356.48), (2, 83.17), (3, 448.68), (4, 328.28), (5, 369.5), (1, 356.48), (2, 83.17), (2, 83.17), (2, 83.17), (2, 83.17), (2, 83.17), (2, 83.17), (2, 83.17), (2, 83.17), (2, 83.17), (2, 83.17), (2, 83.17), (3, 448.68), (3, 448.68), (3, 448.68), (3, 448.68), (3, 448.68), (2, 83.17), (2, 83.17), (4, 328.28), (4, 328.28), (2, 83.17), (2, 83.17), (2, 83.17), (2, 83.17), (2, 83.17), (2, 83.17), (5, 369.5), (4, 328.28), (2, 83.17)
(2, 71.06), (1, 396.89), (2, 71.06), (3, 522.13), (4, 305.9), (5, 339.01), (2, 71.06), (2, 71.06), (2, 71.06), (2, 71.06), (2, 71.06), (2, 71.06), (2, 71.06), (2, 71.06), (2, 71.06), (2, 71.06), (2, 71.06), (2, 71.06), (3, 522.13), (3, 522.13), (3, 522.13), (3, 522.13), (3, 522.13), (2, 71.06), (2, 71.06), (4, 305.9), (4, 305.9), (2, 71.06), (2, 71.06), (2, 71.06), (2, 71.06), (5, 339.01), (4, 305.9), (5, 339.01), (5, 339.01), (2, 71.06)
(2, 52.01), (1, 326.75), (2, 52.01), (3, 448.52), (4, 291.11), (5, 333.54), (1, 326.75), (2, 52.01), (2, 52.01), (2, 52.01), (2, 52.01), (2, 52.01), (2, 52.01), (2, 52.01), (2, 52.01), (2, 52.01), (2, 52.01), (2, 52.01), (3, 448.52), (3, 448.52), (3, 448.52), (3, 448.52), (3, 448.52), (2, 52.01), (2, 52.01), (4, 291.11), (4, 291.11), (2, 52.01), (2, 52.01), (2, 52.01), (2, 52.01), (4, 291.11), (2, 52.01), (5, 333.54), (4, 291.11), (2, 52.01)
(2, 19.31), (1, 317.86), (2, 19.31), (3, 469.85), (4, 255.86), (5, 297.32), (1, 317.86), (2, 19.31), (2, 19.31), (2, 19.31), (2, 19.31), (2, 19.31), (2, 19.31), (2, 19.31), (2, 19.31), (2, 19.31), (2, 19.31), (2, 19.31), (3, 469.85), (3, 469.85), (3, 469.85), (3, 469.85), (3, 469.85), (2, 19.31), (2, 19.31), (4, 255.86), (4, 255.86), (2, 19.31), (2, 19.31), (2, 19.31), (2, 19.31), (4, 255.86), (2, 19.31), (5, 297.32), (4, 255.86), (2, 19.31)
(3, 91.71), (1, 430.11), (2, 579.58), (3, 91.71), (4, 695.41), (5, 749.0), (3, 91.71), (3, 91.71), (3, 91.71), (3, 91.71), (3, 91.71), (3, 91.71), (2, 579.58), (3, 91.71), (3, 91.71), (3, 91.71), (3, 91.71), (3, 91.71), (3, 91.71), (3, 91.71), (3, 91.71), (3, 91.71), (3, 91.71), (3, 91.71), (3, 91.71), (3, 91.71), (3, 91.71), (3, 91.71), (3, 91.71), (3, 91.71), (3, 91.71), (4, 695.41), (1, 430.11), (3, 91.71), (3, 91.71), (3, 91.71)
(3, 138.13), (1, 479.93), (2, 621.15), (3, 138.13), (4, 743.66), (5, 797.33), (3, 138.13), (3, 138.13), (3, 138.13), (3, 138.13), (3, 138.13), (3, 138.13), (2, 621.15), (3, 138.13), (3, 138.13), (3, 138.13), (3, 138.13), (3, 138.13), (3, 138.13), (3, 138.13), (3, 138.13), (3, 138.13), (3, 138.13), (3, 138.13), (3, 138.13), (3, 138.13), (3, 138.13), (3, 138.13), (3, 138.13), (3, 138.13), (3, 138.13), (3, 138.13), (1, 479.93), (3, 138.13), (3, 138.13), (3, 138.13)
(3, 49.52), (1, 343.94), (2, 516.62), (3, 49.52), (4, 614.89), (5, 668.2), (1, 343.94), (3, 49.52), (3, 49.52), (1, 343.94), (3, 49.52), (1, 343.94), (2, 516.62), (3, 49.52), (3, 49.52), (3, 49.52), (3, 49.52), (3, 49.52), (3, 49.52), (3, 49.52), (3, 49.52), (3, 49.52), (3, 49.52), (3, 49.52), (1, 343.94), (1, 343.94), (4, 614.89), (3, 49.52), (1, 343.94), (3, 49.52), (4, 614.89), (4, 614.89), (1, 343.94), (1, 343.94), (1, 343.94), (4, 614.89)
(3, 26.42), (1, 376.2), (2, 507.96), (3, 26.42), (4, 630.35), (5, 684.11), (3, 26.42), (3, 26.42), (3, 26.42), (3, 26.42), (3, 26.42), (3, 26.42), (2, 507.96), (3, 26.42), (3, 26.42), (3, 26.42), (3, 26.42), (3, 26.42), (3, 26.42), (3, 26.42), (3, 26.42), (3, 26.42), (3, 26.42), (3, 26.42), (3, 26.42), (3, 26.42), (3, 26.42), (3, 26.42), (3, 26.42), (3, 26.42), (3, 26.42), (3, 26.42), (3, 26.42), (3, 26.42), (3, 26.42), (3, 26.42)
(3, 36.4), (1, 361.88), (2, 520.55), (3, 36.4), (4, 627.74), (5, 681.25), (3, 36.4), (3, 36.4), (3, 36.4), (3, 36.4), (3, 36.4), (3, 36.4), (2, 520.55), (3, 36.4), (3, 36.4), (3, 36.4), (3, 36.4), (3, 36.4), (3, 36.4), (3, 36.4), (3, 36.4), (3, 36.4), (3, 36.4), (3, 36.4), (3, 36.4), (1, 361.88), (4, 627.74), (3, 36.4), (3, 36.4), (3, 36.4), (3, 36.4), (4, 627.74), (1, 361.88), (1, 361.88), (1, 361.88), (4, 627.74)
(2, 451.71), (1, 384.85), (2, 451.71), (3, 96.21), (4, 605.14), (5, 658.73), (1, 384.85), (3, 96.21), (3, 96.21), (1, 384.85), (3, 96.21), (1, 384.85), (2, 451.71), (2, 451.71), (2, 451.71), (2, 451.71), (2, 451.71), (2, 451.71), (3, 96.21), (3, 96.21), (3, 96.21), (3, 96.21), (3, 96.21), (3, 96.21), (1, 384.85), (4, 605.14), (4, 605.14), (2, 451.71), (4, 605.14), (2, 451.71), (4, 605.14), (4, 605.14), (1, 384.85), (4, 605.14), (4, 605.14), (4, 605.14)
(2, 266.56), (1, 235.31), (2, 266.56), (3, 559.48), (4, 70.71), (5, 113.03), (1, 235.31), (1, 235.31), (1, 235.31), (4, 70.71), (1, 235.31), (1, 235.31), (2, 266.56), (2, 266.56), (2, 266.56), (2, 266.56), (2, 266.56), (2, 266.56), (3, 559.48), (3, 559.48), (1, 235.31), (3, 559.48), (3, 559.48), (1, 235.31), (4, 70.71), (4, 70.71), (4, 70.71), (4, 70.71), (4, 70.71), (4, 70.71), (4, 70.71), (4, 70.71), (4, 70.71), (5, 113.03), (4, 70.71), (4, 70.71)
(5, 73.74), (1, 353.83), (2, 353.41), (3, 685.92), (4, 105.93), (5, 73.74), (1, 353.83), (1, 353.83), (4, 105.93), (4, 105.93), (1, 353.83), (4, 105.93), (4, 105.93), (4, 105.93), (4, 105.93), (4, 105.93), (4, 105.93), (4, 105.93), (3, 685.92), (3, 685.92), (1, 353.83), (3, 685.92), (1, 353.83), (4, 105.93), (4, 105.93), (5, 73.74), (5, 73.74), (4, 105.93), (4, 105.93), (4, 105.93), (5, 73.74), (5, 73.74), (5, 73.74), (5, 73.74), (5, 73.74), (5, 73.74)
(4, 29.15), (1, 316.97), (2, 275.36), (3, 631.35), (4, 29.15), (5, 30.36), (4, 29.15), (4, 29.15), (4, 29.15), (4, 29.15), (4, 29.15), (4, 29.15), (4, 29.15), (4, 29.15), (4, 29.15), (4, 29.15), (4, 29.15), (4, 29.15), (3, 631.35), (3, 631.35), (4, 29.15), (3, 631.35), (4, 29.15), (4, 29.15), (4, 29.15), (5, 30.36), (4, 29.15), (4, 29.15), (4, 29.15), (4, 29.15), (5, 30.36), (5, 30.36), (4, 29.15), (5, 30.36), (5, 30.36), (4, 29.15)
(2, 149.66), (1, 298.54), (2, 149.66), (3, 559.4), (4, 99.61), (5, 138.08), (1, 298.54), (1, 298.54), (1, 298.54), (4, 99.61), (1, 298.54), (4, 99.61), (2, 149.66), (2, 149.66), (2, 149.66), (2, 149.66), (2, 149.66), (2, 149.66), (3, 559.4), (3, 559.4), (3, 559.4), (3, 559.4), (3, 559.4), (2, 149.66), (4, 99.61), (4, 99.61), (4, 99.61), (4, 99.61), (4, 99.61), (4, 99.61), (4, 99.61), (5, 138.08), (4, 99.61), (5, 138.08), (4, 99.61), (4, 99.61)
(4, 22.02), (1, 292.02), (2, 226.01), (3, 591.6), (4, 22.02), (5, 71.03), (1, 292.02), (1, 292.02), (4, 22.02), (4, 22.02), (4, 22.02), (4, 22.02), (2, 226.01), (2, 226.01), (2, 226.01), (2, 226.01), (2, 226.01), (2, 226.01), (3, 591.6), (3, 591.6), (1, 292.02), (3, 591.6), (3, 591.6), (4, 22.02), (4, 22.02), (4, 22.02), (4, 22.02), (4, 22.02), (4, 22.02), (4, 22.02), (4, 22.02), (4, 22.02), (4, 22.02), (4, 22.02), (4, 22.02), (4, 22.02)
(2, 156.55), (1, 262.27), (2, 156.55), (3, 531.59), (4, 96.3), (5, 144.45), (1, 262.27), (1, 262.27), (1, 262.27), (4, 96.3), (1, 262.27), (1, 262.27), (2, 156.55), (2, 156.55), (2, 156.55), (2, 156.55), (2, 156.55), (2, 156.55), (3, 531.59), (3, 531.59), (3, 531.59), (3, 531.59), (3, 531.59), (2, 156.55), (4, 96.3), (4, 96.3), (4, 96.3), (4, 96.3), (4, 96.3), (4, 96.3), (4, 96.3), (4, 96.3), (4, 96.3), (4, 96.3), (4, 96.3), (4, 96.3)
(2, 254.0), (1, 376.94), (2, 254.0), (3, 667.87), (4, 83.49), (5, 62.24), (4, 83.49), (4, 83.49), (4, 83.49), (4, 83.49), (4, 83.49), (4, 83.49), (2, 254.0), (2, 254.0), (2, 254.0), (2, 254.0), (2, 254.0), (2, 254.0), (3, 667.87), (3, 667.87), (4, 83.49), (3, 667.87), (3, 667.87), (4, 83.49), (4, 83.49), (5, 62.24), (5, 62.24), (4, 83.49), (4, 83.49), (4, 83.49), (5, 62.24), (5, 62.24), (5, 62.24), (5, 62.24), (5, 62.24), (5, 62.24)
(5, 12.21), (1, 340.39), (2, 292.87), (3, 656.19), (4, 52.43), (5, 12.21), (4, 52.43), (4, 52.43), (4, 52.43), (4, 52.43), (4, 52.43), (4, 52.43), (5, 12.21), (2, 292.87), (2, 292.87), (5, 12.21), (4, 52.43), (4, 52.43), (4, 52.43), (3, 656.19), (4, 52.43), (3, 656.19), (4, 52.43), (4, 52.43), (4, 52.43), (5, 12.21), (5, 12.21), (5, 12.21), (4, 52.43), (4, 52.43), (5, 12.21), (5, 12.21), (5, 12.21), (5, 12.21), (5, 12.21), (5, 12.21)
(4, 122.11), (1, 289.75), (2, 357.25), (3, 631.92), (4, 122.11), (5, 124.26), (1, 289.75), (1, 289.75), (1, 289.75), (4, 122.11), (1, 289.75), (1, 289.75), (4, 122.11), (2, 357.25), (2, 357.25), (4, 122.11), (2, 357.25), (2, 357.25), (1, 289.75), (1, 289.75), (1, 289.75), (3, 631.92), (1, 289.75), (1, 289.75), (4, 122.11), (5, 124.26), (4, 122.11), (4, 122.11), (4, 122.11), (4, 122.11), (5, 124.26), (5, 124.26), (4, 122.11), (5, 124.26), (5, 124.26), (4, 122.11)
(5, 93.26), (1, 394.53), (2, 380.3), (3, 726.3), (4, 137.3), (5, 93.26), (1, 394.53), (1, 394.53), (4, 137.3), (4, 137.3), (4, 137.3), (4, 137.3), (5, 93.26), (5, 93.26), (5, 93.26), (5, 93.26), (5, 93.26), (5, 93.26), (3, 726.3), (3, 726.3), (1, 394.53), (3, 726.3), (1, 394.53), (4, 137.3), (5, 93.26), (5, 93.26), (5, 93.26), (5, 93.26), (4, 137.3), (4, 137.3), (5, 93.26), (5, 93.26), (5, 93.26), (5, 93.26), (5, 93.26), (5, 93.26)
(5, 67.47), (1, 362.57), (2, 351.2), (3, 692.45), (4, 105.26), (5, 67.47), (1, 362.57), (1, 362.57), (4, 105.26), (4, 105.26), (4, 105.26), (4, 105.26), (5, 67.47), (4, 105.26), (4, 105.26), (5, 67.47), (4, 105.26), (4, 105.26), (3, 692.45), (3, 692.45), (1, 362.57), (3, 692.45), (1, 362.57), (4, 105.26), (4, 105.26), (5, 67.47), (5, 67.47), (4, 105.26), (4, 105.26), (4, 105.26), (5, 67.47), (5, 67.47), (5, 67.47), (5, 67.47), (5, 67.47), (5, 67.47)
(4, 28.28), (1, 324.27), (2, 245.96), (3, 625.61), (4, 28.28), (5, 41.76), (4, 28.28), (4, 28.28), (4, 28.28), (4, 28.28), (4, 28.28), (4, 28.28), (2, 245.96), (2, 245.96), (2, 245.96), (2, 245.96), (2, 245.96), (2, 245.96), (3, 625.61), (3, 625.61), (4, 28.28), (3, 625.61), (4, 28.28), (4, 28.28), (4, 28.28), (5, 41.76), (4, 28.28), (4, 28.28), (4, 28.28), (4, 28.28), (5, 41.76), (5, 41.76), (4, 28.28), (5, 41.76), (5, 41.76), (4, 28.28)
% Distances 
0.0, 798.23, 475.18, 833.62, 672.64, 686.23, 783.37, 787.48, 724.28, 724.86, 755.0, 737.53, 471.11, 448.81, 443.72, 404.5, 471.49, 483.23, 906.09, 930.27, 877.32, 840.83, 870.01, 753.92, 718.07, 759.75, 691.08, 582.44, 654.11, 607.88, 627.52, 696.84, 794.69, 768.78, 752.07, 655.73
798.23, 0.0, 329.46, 349.81, 298.21, 347.3, 16.55, 65.3, 76.4, 99.01, 53.16, 67.91, 336.55, 349.95, 356.48, 396.89, 326.75, 317.86, 430.11, 479.93, 343.94, 376.2, 361.88, 384.85, 235.31, 353.83, 316.97, 298.54, 292.02, 262.27, 376.94, 340.39, 289.75, 394.53, 362.57, 324.27
475.18, 329.46, 0.0, 489.05, 248.02, 287.24, 315.96, 332.38, 260.54, 249.9, 292.95, 265.19, 12.08, 68.62, 83.17, 71.06, 52.01, 19.31, 579.58, 621.15, 516.62, 507.96, 520.55, 451.71, 266.56, 353.41, 275.36, 149.66, 226.01, 156.55, 254.0, 292.87, 357.25, 380.3, 351.2, 245.96
833.62, 349.81, 489.05, 0.0, 605.81, 659.52, 341.21, 284.84, 330.93, 412.29, 317.4, 377.3, 500.98, 454.39, 448.68, 522.13, 448.52, 469.85, 91.71, 138.13, 49.52, 26.42, 36.4, 96.21, 559.48, 685.92, 631.35, 559.4, 591.6, 531.59, 667.87, 656.19, 631.92, 726.3, 692.45, 625.61
672.64, 298.21, 248.02, 605.81, 0.0, 53.81, 296.0, 346.14, 279.72, 204.31, 302.34, 241.35, 243.13, 314.0, 328.28, 305.9, 291.11, 255.86, 695.41, 743.66, 614.89, 630.35, 627.74, 605.14, 70.71, 105.93, 29.15, 99.61, 22.02, 96.3, 83.49, 52.43, 122.11, 137.3, 105.26, 28.28
686.23, 347.3, 287.24, 659.52, 53.81, 0.0, 346.16, 397.59, 332.63, 255.81, 354.36, 292.93, 280.83, 355.0, 369.5, 339.01, 333.54, 297.32, 749.0, 797.33, 668.2, 684.11, 681.25, 658.73, 113.03, 73.74, 30.36, 138.08, 71.03, 144.45, 62.24, 12.21, 124.26, 93.26, 67.47, 41.76
783.37, 16.55, 315.96, 341.21, 296.0, 346.16, 0.0, 56.73, 60.31, 93.38, 36.88, 59.01, 323.35, 334.83, 341.12, 382.8, 311.89, 303.91, 423.14, 472.91, 337.46, 367.52, 354.68, 373.02, 235.24, 356.14, 315.93, 291.02, 288.65, 255.02, 373.28, 339.74, 294.37, 396.93, 364.47, 321.45
787.48, 65.3, 332.38, 284.84, 346.14, 397.59, 56.73, 0.0, 76.06, 141.85, 45.54, 104.79, 341.23, 339.91, 343.93, 394.69, 319.41, 317.92, 366.41, 416.18, 280.79, 311.19, 297.96, 320.49, 288.46, 411.21, 367.61, 330.43, 336.96, 295.6, 420.59, 391.83, 350.8, 452.02, 419.2, 370.47
724.28, 76.4, 260.54, 330.93, 279.72, 332.63, 60.31, 76.06, 0.0, 81.57, 32.57, 49.24, 268.7, 275.49, 281.37, 325.59, 253.07, 247.32, 418.35, 467.38, 336.01, 356.45, 350.05, 347.33, 228.79, 355.01, 303.42, 255.64, 268.33, 221.49, 350.24, 328.12, 303.06, 395.46, 361.7, 302.33
724.86, 99.01, 249.9, 412.29, 204.31, 255.81, 93.38, 141.85, 81.57, 0.0, 98.79, 37.12, 254.92, 284.36, 293.75, 320.36, 259.02, 241.9, 499.12, 548.34, 415.9, 437.91, 430.67, 427.55, 148.4, 273.91, 225.94, 199.9, 195.79, 163.52, 280.15, 250.31, 221.88, 314.49, 280.93, 228.98
755.0, 53.16, 292.95, 317.4, 302.34, 354.36, 36.88, 45.54, 32.57, 98.79, 0.0, 61.85, 301.2, 306.22, 311.57, 357.54, 284.29, 279.52, 402.35, 451.86, 318.15, 343.43, 333.77, 342.59, 246.92, 371.44, 324.61, 284.92, 292.47, 250.06, 375.7, 349.04, 314.58, 412.17, 378.89, 326.17
737.53, 67.91, 265.19, 377.3, 241.35, 292.93, 59.01, 104.79, 49.24, 37.12, 61.85, 0.0, 271.58, 291.67, 299.61, 334.07, 267.32, 254.88, 463.35, 512.71, 379.64, 403.1, 394.82, 396.42, 185.07, 309.89, 263.06, 232.01, 232.43, 196.04, 316.48, 287.4, 255.05, 350.57, 317.19, 265.8
471.11, 336.55, 12.08, 500.98, 243.13, 280.83, 323.35, 341.23, 268.7, 254.92, 301.2, 271.58, 0.0, 77.39, 91.79, 68.96, 62.97, 31.38, 591.56, 633.19, 528.36, 519.95, 532.4, 463.79, 264.75, 348.05, 270.02, 144.03, 221.18, 153.59, 245.73, 286.84, 354.39, 374.04, 345.47, 239.84
