% number of locations
36
% for each location: node, x, y
0, 0, 0
1, 646, 664
2, 867, 219
3, 583, 479
4, 261, 872
5, 986, 147
6, 646, 636
7, 637, 677
8, 639, 777
9, 608, 660
10, 561, 604
11, 575, 616
12, 848, 221
13, 853, 208
14, 884, 184
15, 883, 226
16, 843, 175
17, 858, 137
18, 680, 515
19, 541, 444
20, 535, 481
21, 502, 430
22, 583, 428
23, 610, 434
24, 323, 940
25, 230, 850
26, 197, 877
27, 194, 866
28, 170, 925
29, 266, 889
30, 919, 194
31, 1000, 119
32, 900, 230
33, 1000, 60
34, 1000, 132
35, 858, 157
% number of vessels
7
% number of vessel types
3
% for each vesseltype: vessel_id, battery range, operational cost, speed, passenger capacity, fixed cost
1, 1500, 3, 20, 12, 15000 
2, 2000, 6, 22, 17, 17500 
3, 2750, 11, 25, 25, 22500 
% number of charging stations
5
% for each charging station: node, x, y
1, 646, 664
2, 867, 219
3, 583, 479
4, 261, 872
5, 986, 147
% number of jobs
30
% for each job: node, crew needed
(1, 15.81), (1, 15.81), (2, 512.51), (3, 205.23), (4, 423.56), (5, 634.59), (1, 15.81), (1, 15.81), (1, 15.81), (1, 15.81), (1, 15.81), (1, 15.81), (1, 15.81), (1, 15.81), (2, 512.51), (1, 15.81), (1, 15.81), (1, 15.81), (1, 15.81), (1, 15.81), (1, 15.81), (1, 15.81), (3, 205.23), (1, 15.81), (1, 15.81), (4, 423.56), (4, 423.56), (4, 423.56), (4, 423.56), (4, 423.56), (1, 15.81), (1, 15.81), (1, 15.81), (1, 15.81), (1, 15.81), (1, 15.81)
(1, 113.22), (1, 113.22), (2, 602.78), (3, 303.22), (4, 389.76), (5, 719.24), (1, 113.22), (1, 113.22), (1, 113.22), (1, 113.22), (1, 113.22), (1, 113.22), (1, 113.22), (1, 113.22), (2, 602.78), (1, 113.22), (1, 113.22), (1, 113.22), (1, 113.22), (1, 113.22), (1, 113.22), (1, 113.22), (3, 303.22), (1, 113.22), (4, 389.76), (4, 389.76), (4, 389.76), (4, 389.76), (4, 389.76), (4, 389.76), (1, 113.22), (5, 719.24), (1, 113.22), (5, 719.24), (5, 719.24), (1, 113.22)
(3, 182.72), (1, 38.21), (2, 511.43), (3, 182.72), (4, 406.64), (5, 637.22), (1, 38.21), (1, 38.21), (1, 38.21), (1, 38.21), (1, 38.21), (1, 38.21), (1, 38.21), (2, 511.43), (2, 511.43), (2, 511.43), (2, 511.43), (2, 511.43), (1, 38.21), (3, 182.72), (3, 182.72), (3, 182.72), (3, 182.72), (3, 182.72), (1, 38.21), (4, 406.64), (4, 406.64), (4, 406.64), (4, 406.64), (4, 406.64), (2, 511.43), (5, 637.22), (1, 38.21), (2, 511.43), (5, 637.22), (2, 511.43)
(3, 126.92), (1, 104.04), (2, 491.79), (3, 126.92), (4, 402.27), (5, 624.08), (1, 104.04), (1, 104.04), (1, 104.04), (1, 104.04), (1, 104.04), (1, 104.04), (3, 126.92), (3, 126.92), (2, 491.79), (2, 491.79), (3, 126.92), (3, 126.92), (3, 126.92), (3, 126.92), (3, 126.92), (3, 126.92), (3, 126.92), (3, 126.92), (4, 402.27), (4, 402.27), (4, 402.27), (4, 402.27), (4, 402.27), (4, 402.27), (2, 491.79), (5, 624.08), (2, 491.79), (2, 491.79), (5, 624.08), (3, 126.92)
(3, 137.23), (1, 85.7), (2, 492.82), (3, 137.23), (4, 405.13), (5, 623.6), (1, 85.7), (1, 85.7), (1, 85.7), (1, 85.7), (1, 85.7), (1, 85.7), (3, 137.23), (2, 492.82), (2, 492.82), (2, 492.82), (3, 137.23), (2, 492.82), (1, 85.7), (3, 137.23), (3, 137.23), (3, 137.23), (3, 137.23), (3, 137.23), (4, 405.13), (4, 405.13), (4, 405.13), (4, 405.13), (4, 405.13), (4, 405.13), (2, 492.82), (5, 623.6), (2, 492.82), (2, 492.82), (5, 623.6), (2, 492.82)
(2, 19.1), (1, 486.88), (2, 19.1), (3, 369.85), (4, 876.57), (5, 156.59), (2, 19.1), (1, 486.88), (1, 486.88), (1, 486.88), (3, 369.85), (3, 369.85), (2, 19.1), (2, 19.1), (2, 19.1), (2, 19.1), (2, 19.1), (2, 19.1), (2, 19.1), (2, 19.1), (3, 369.85), (2, 19.1), (2, 19.1), (2, 19.1), (3, 369.85), (3, 369.85), (3, 369.85), (3, 369.85), (3, 369.85), (3, 369.85), (2, 19.1), (2, 19.1), (2, 19.1), (2, 19.1), (5, 156.59), (2, 19.1)
(2, 17.8), (1, 500.78), (2, 17.8), (3, 382.55), (4, 889.58), (5, 146.32), (2, 17.8), (1, 500.78), (1, 500.78), (2, 17.8), (3, 382.55), (2, 17.8), (2, 17.8), (2, 17.8), (2, 17.8), (2, 17.8), (2, 17.8), (2, 17.8), (2, 17.8), (2, 17.8), (3, 382.55), (2, 17.8), (2, 17.8), (2, 17.8), (3, 382.55), (3, 382.55), (3, 382.55), (3, 382.55), (3, 382.55), (3, 382.55), (2, 17.8), (5, 146.32), (2, 17.8), (2, 17.8), (5, 146.32), (2, 17.8)
(2, 38.91), (1, 535.76), (2, 38.91), (3, 421.46), (4, 928.16), (5, 108.5), (2, 38.91), (2, 38.91), (2, 38.91), (2, 38.91), (2, 38.91), (2, 38.91), (2, 38.91), (2, 38.91), (2, 38.91), (2, 38.91), (2, 38.91), (2, 38.91), (2, 38.91), (2, 38.91), (2, 38.91), (2, 38.91), (2, 38.91), (2, 38.91), (2, 38.91), (3, 421.46), (3, 421.46), (3, 421.46), (3, 421.46), (2, 38.91), (2, 38.91), (5, 108.5), (2, 38.91), (5, 108.5), (5, 108.5), (2, 38.91)
(2, 17.46), (1, 498.01), (2, 17.46), (3, 392.44), (4, 896.77), (5, 129.81), (2, 17.46), (1, 498.01), (1, 498.01), (2, 17.46), (2, 17.46), (2, 17.46), (2, 17.46), (2, 17.46), (2, 17.46), (2, 17.46), (2, 17.46), (2, 17.46), (2, 17.46), (2, 17.46), (2, 17.46), (2, 17.46), (2, 17.46), (2, 17.46), (2, 17.46), (3, 392.44), (3, 392.44), (3, 392.44), (3, 392.44), (3, 392.44), (2, 17.46), (5, 129.81), (2, 17.46), (5, 129.81), (5, 129.81), (2, 17.46)
(2, 50.12), (1, 527.19), (2, 50.12), (3, 400.02), (4, 908.04), (5, 145.72), (2, 50.12), (1, 527.19), (1, 527.19), (2, 50.12), (3, 400.02), (3, 400.02), (2, 50.12), (2, 50.12), (2, 50.12), (2, 50.12), (2, 50.12), (2, 50.12), (2, 50.12), (2, 50.12), (3, 400.02), (2, 50.12), (2, 50.12), (2, 50.12), (3, 400.02), (3, 400.02), (3, 400.02), (3, 400.02), (3, 400.02), (3, 400.02), (2, 50.12), (5, 145.72), (2, 50.12), (5, 145.72), (5, 145.72), (2, 50.12)
(2, 82.49), (1, 568.04), (2, 82.49), (3, 438.85), (4, 946.91), (5, 128.39), (2, 82.49), (1, 568.04), (1, 568.04), (2, 82.49), (3, 438.85), (2, 82.49), (2, 82.49), (2, 82.49), (2, 82.49), (2, 82.49), (2, 82.49), (2, 82.49), (2, 82.49), (2, 82.49), (3, 438.85), (2, 82.49), (2, 82.49), (2, 82.49), (3, 438.85), (3, 438.85), (3, 438.85), (3, 438.85), (3, 438.85), (3, 438.85), (2, 82.49), (5, 128.39), (2, 82.49), (5, 128.39), (5, 128.39), (2, 82.49)
(3, 103.46), (1, 152.83), (2, 350.12), (3, 103.46), (4, 550.46), (5, 478.6), (1, 152.83), (1, 152.83), (1, 152.83), (1, 152.83), (3, 103.46), (1, 152.83), (2, 350.12), (2, 350.12), (2, 350.12), (2, 350.12), (2, 350.12), (2, 350.12), (3, 103.46), (3, 103.46), (3, 103.46), (3, 103.46), (3, 103.46), (3, 103.46), (1, 152.83), (4, 550.46), (4, 550.46), (4, 550.46), (4, 550.46), (4, 550.46), (2, 350.12), (5, 478.6), (2, 350.12), (2, 350.12), (5, 478.6), (2, 350.12)
(3, 54.67), (1, 243.77), (2, 396.11), (3, 54.67), (4, 511.45), (5, 535.01), (3, 54.67), (1, 243.77), (1, 243.77), (3, 54.67), (3, 54.67), (3, 54.67), (2, 396.11), (2, 396.11), (2, 396.11), (2, 396.11), (2, 396.11), (2, 396.11), (3, 54.67), (3, 54.67), (3, 54.67), (3, 54.67), (3, 54.67), (3, 54.67), (3, 54.67), (4, 511.45), (4, 511.45), (4, 511.45), (4, 511.45), (4, 511.45), (2, 396.11), (2, 396.11), (2, 396.11), (2, 396.11), (2, 396.11), (2, 396.11)
(3, 48.04), (1, 214.03), (2, 422.93), (3, 48.04), (4, 477.45), (5, 561.21), (3, 48.04), (1, 214.03), (1, 214.03), (3, 48.04), (3, 48.04), (3, 48.04), (3, 48.04), (3, 48.04), (2, 422.93), (2, 422.93), (3, 48.04), (3, 48.04), (3, 48.04), (3, 48.04), (3, 48.04), (3, 48.04), (3, 48.04), (3, 48.04), (4, 477.45), (4, 477.45), (4, 477.45), (4, 477.45), (4, 477.45), (4, 477.45), (2, 422.93), (2, 422.93), (3, 48.04), (2, 422.93), (5, 561.21), (3, 48.04)
(3, 94.67), (1, 274.76), (2, 421.6), (3, 94.67), (4, 503.43), (5, 560.66), (3, 94.67), (1, 274.76), (1, 274.76), (3, 94.67), (3, 94.67), (3, 94.67), (2, 421.6), (2, 421.6), (2, 421.6), (2, 421.6), (2, 421.6), (2, 421.6), (3, 94.67), (3, 94.67), (3, 94.67), (3, 94.67), (3, 94.67), (3, 94.67), (4, 503.43), (4, 503.43), (4, 503.43), (4, 503.43), (4, 503.43), (4, 503.43), (2, 421.6), (2, 421.6), (2, 421.6), (2, 421.6), (2, 421.6), (2, 421.6)
(3, 51.0), (1, 244.26), (2, 352.61), (3, 51.0), (4, 548.47), (5, 491.29), (3, 51.0), (3, 51.0), (3, 51.0), (3, 51.0), (3, 51.0), (3, 51.0), (2, 352.61), (2, 352.61), (2, 352.61), (2, 352.61), (2, 352.61), (2, 352.61), (3, 51.0), (3, 51.0), (3, 51.0), (3, 51.0), (3, 51.0), (3, 51.0), (3, 51.0), (3, 51.0), (3, 51.0), (3, 51.0), (4, 548.47), (4, 548.47), (2, 352.61), (2, 352.61), (2, 352.61), (2, 352.61), (2, 352.61), (2, 352.61)
(3, 52.48), (1, 232.8), (2, 335.07), (3, 52.48), (4, 560.04), (5, 473.02), (3, 52.48), (1, 232.8), (1, 232.8), (3, 52.48), (3, 52.48), (3, 52.48), (2, 335.07), (2, 335.07), (2, 335.07), (2, 335.07), (2, 335.07), (2, 335.07), (3, 52.48), (3, 52.48), (3, 52.48), (3, 52.48), (3, 52.48), (3, 52.48), (3, 52.48), (3, 52.48), (3, 52.48), (3, 52.48), (3, 52.48), (3, 52.48), (2, 335.07), (2, 335.07), (2, 335.07), (2, 335.07), (5, 473.02), (2, 335.07)
(4, 92.02), (1, 424.86), (2, 903.2), (3, 529.26), (4, 92.02), (5, 1033.64), (1, 424.86), (1, 424.86), (4, 92.02), (1, 424.86), (4, 92.02), (4, 92.02), (3, 529.26), (3, 529.26), (2, 903.2), (2, 903.2), (3, 529.26), (3, 529.26), (1, 424.86), (3, 529.26), (4, 92.02), (4, 92.02), (3, 529.26), (3, 529.26), (4, 92.02), (4, 92.02), (4, 92.02), (4, 92.02), (4, 92.02), (4, 92.02), (2, 903.2), (5, 1033.64), (1, 424.86), (2, 903.2), (5, 1033.64), (3, 529.26)
(4, 38.01), (1, 455.69), (2, 896.62), (3, 512.1), (4, 38.01), (5, 1032.35), (1, 455.69), (4, 38.01), (4, 38.01), (4, 38.01), (4, 38.01), (4, 38.01), (3, 512.1), (3, 512.1), (3, 512.1), (3, 512.1), (3, 512.1), (3, 512.1), (4, 38.01), (4, 38.01), (4, 38.01), (4, 38.01), (3, 512.1), (3, 512.1), (4, 38.01), (4, 38.01), (4, 38.01), (4, 38.01), (4, 38.01), (4, 38.01), (3, 512.1), (3, 512.1), (3, 512.1), (3, 512.1), (5, 1032.35), (3, 512.1)
(4, 64.2), (1, 496.96), (2, 939.08), (3, 554.44), (4, 64.2), (5, 1074.91), (4, 64.2), (4, 64.2), (4, 64.2), (4, 64.2), (4, 64.2), (4, 64.2), (3, 554.44), (3, 554.44), (3, 554.44), (3, 554.44), (3, 554.44), (3, 554.44), (4, 64.2), (4, 64.2), (4, 64.2), (4, 64.2), (3, 554.44), (3, 554.44), (4, 64.2), (4, 64.2), (4, 64.2), (4, 64.2), (4, 64.2), (4, 64.2), (3, 554.44), (3, 554.44), (3, 554.44), (3, 554.44), (5, 1074.91), (3, 554.44)
(4, 67.27), (1, 495.08), (2, 933.56), (3, 548.72), (4, 67.27), (5, 1069.68), (4, 67.27), (4, 67.27), (4, 67.27), (4, 67.27), (4, 67.27), (4, 67.27), (3, 548.72), (3, 548.72), (3, 548.72), (3, 548.72), (3, 548.72), (3, 548.72), (4, 67.27), (4, 67.27), (4, 67.27), (4, 67.27), (3, 548.72), (3, 548.72), (4, 67.27), (4, 67.27), (4, 67.27), (4, 67.27), (4, 67.27), (4, 67.27), (3, 548.72), (3, 548.72), (3, 548.72), (3, 548.72), (5, 1069.68), (3, 548.72)
(4, 105.31), (1, 542.86), (2, 992.09), (3, 607.85), (4, 105.31), (5, 1127.45), (4, 105.31), (4, 105.31), (4, 105.31), (4, 105.31), (4, 105.31), (4, 105.31), (3, 607.85), (3, 607.85), (3, 607.85), (3, 607.85), (3, 607.85), (3, 607.85), (4, 105.31), (4, 105.31), (4, 105.31), (4, 105.31), (4, 105.31), (3, 607.85), (4, 105.31), (4, 105.31), (4, 105.31), (4, 105.31), (4, 105.31), (4, 105.31), (3, 607.85), (2, 992.09), (3, 607.85), (3, 607.85), (5, 1127.45), (3, 607.85)
(4, 17.72), (1, 441.62), (2, 900.06), (3, 518.26), (4, 17.72), (5, 1033.91), (4, 17.72), (4, 17.72), (4, 17.72), (4, 17.72), (4, 17.72), (4, 17.72), (3, 518.26), (3, 518.26), (2, 900.06), (3, 518.26), (3, 518.26), (3, 518.26), (4, 17.72), (4, 17.72), (4, 17.72), (4, 17.72), (4, 17.72), (3, 518.26), (4, 17.72), (4, 17.72), (4, 17.72), (4, 17.72), (4, 17.72), (4, 17.72), (2, 900.06), (5, 1033.91), (3, 518.26), (2, 900.06), (5, 1033.91), (3, 518.26)
(2, 57.7), (1, 543.53), (2, 57.7), (3, 440.59), (4, 944.8), (5, 81.84), (2, 57.7), (1, 543.53), (1, 543.53), (2, 57.7), (2, 57.7), (2, 57.7), (2, 57.7), (2, 57.7), (2, 57.7), (2, 57.7), (2, 57.7), (2, 57.7), (2, 57.7), (2, 57.7), (2, 57.7), (2, 57.7), (2, 57.7), (2, 57.7), (2, 57.7), (3, 440.59), (3, 440.59), (3, 440.59), (3, 440.59), (2, 57.7), (2, 57.7), (5, 81.84), (2, 57.7), (5, 81.84), (5, 81.84), (2, 57.7)
(5, 31.3), (1, 649.88), (2, 166.4), (3, 550.9), (4, 1055.05), (5, 31.3), (5, 31.3), (1, 649.88), (5, 31.3), (5, 31.3), (5, 31.3), (5, 31.3), (2, 166.4), (5, 31.3), (5, 31.3), (5, 31.3), (5, 31.3), (5, 31.3), (5, 31.3), (2, 166.4), (2, 166.4), (2, 166.4), (2, 166.4), (2, 166.4), (5, 31.3), (3, 550.9), (3, 550.9), (3, 550.9), (2, 166.4), (5, 31.3), (5, 31.3), (5, 31.3), (5, 31.3), (5, 31.3), (5, 31.3), (5, 31.3)
(2, 34.79), (1, 502.86), (2, 34.79), (3, 403.1), (4, 905.81), (5, 119.52), (2, 34.79), (1, 502.86), (1, 502.86), (1, 502.86), (2, 34.79), (2, 34.79), (2, 34.79), (2, 34.79), (2, 34.79), (2, 34.79), (2, 34.79), (2, 34.79), (2, 34.79), (2, 34.79), (3, 403.1), (2, 34.79), (2, 34.79), (2, 34.79), (1, 502.86), (3, 403.1), (3, 403.1), (3, 403.1), (3, 403.1), (3, 403.1), (2, 34.79), (5, 119.52), (2, 34.79), (5, 119.52), (5, 119.52), (2, 34.79)
(5, 88.12), (1, 700.09), (2, 207.29), (3, 591.14), (4, 1097.94), (5, 88.12), (2, 207.29), (1, 700.09), (5, 88.12), (2, 207.29), (2, 207.29), (2, 207.29), (2, 207.29), (2, 207.29), (5, 88.12), (5, 88.12), (5, 88.12), (5, 88.12), (2, 207.29), (2, 207.29), (2, 207.29), (2, 207.29), (2, 207.29), (2, 207.29), (2, 207.29), (3, 591.14), (3, 591.14), (3, 591.14), (3, 591.14), (2, 207.29), (5, 88.12), (5, 88.12), (5, 88.12), (5, 88.12), (5, 88.12), (5, 88.12)
(5, 20.52), (1, 639.01), (2, 158.93), (3, 542.49), (4, 1045.81), (5, 20.52), (5, 20.52), (1, 639.01), (5, 20.52), (5, 20.52), (5, 20.52), (5, 20.52), (5, 20.52), (5, 20.52), (5, 20.52), (5, 20.52), (5, 20.52), (5, 20.52), (5, 20.52), (2, 158.93), (5, 20.52), (2, 158.93), (2, 158.93), (5, 20.52), (5, 20.52), (5, 20.52), (5, 20.52), (5, 20.52), (5, 20.52), (5, 20.52), (5, 20.52), (5, 20.52), (5, 20.52), (5, 20.52), (5, 20.52), (5, 20.52)
(2, 62.65), (1, 549.54), (2, 62.65), (3, 423.45), (4, 931.47), (5, 128.39), (2, 62.65), (1, 549.54), (1, 549.54), (2, 62.65), (3, 423.45), (2, 62.65), (2, 62.65), (2, 62.65), (2, 62.65), (2, 62.65), (2, 62.65), (2, 62.65), (2, 62.65), (2, 62.65), (3, 423.45), (2, 62.65), (2, 62.65), (2, 62.65), (3, 423.45), (3, 423.45), (3, 423.45), (3, 423.45), (3, 423.45), (3, 423.45), (2, 62.65), (5, 128.39), (2, 62.65), (5, 128.39), (5, 128.39), (2, 62.65)
% Distances 
0.0, 926.4, 894.23, 754.54, 910.22, 996.9, 906.54, 929.57, 1006.01, 897.37, 824.34, 842.66, 876.32, 877.99, 902.95, 911.46, 860.97, 868.87, 853.01, 699.87, 719.43, 660.99, 723.24, 748.64, 993.95, 880.57, 898.85, 887.46, 940.49, 927.94, 939.25, 1007.06, 928.92, 1001.8, 1008.67, 872.25
926.4, 0.0, 496.86, 195.43, 437.59, 618.78, 28.0, 15.81, 113.22, 38.21, 104.04, 85.7, 486.88, 500.78, 535.76, 498.01, 527.19, 568.04, 152.83, 243.77, 214.03, 274.76, 244.26, 232.8, 424.86, 455.69, 496.96, 495.08, 542.86, 441.62, 543.53, 649.88, 502.86, 700.09, 639.01, 549.54
894.23, 496.86, 0.0, 385.04, 890.87, 139.09, 471.94, 512.51, 602.78, 511.43, 491.79, 492.82, 19.1, 17.8, 38.91, 17.46, 50.12, 82.49, 350.12, 396.11, 422.93, 421.6, 352.61, 335.07, 903.2, 896.62, 939.08, 933.56, 992.09, 900.06, 57.7, 166.4, 34.79, 207.29, 158.93, 62.65
754.54, 195.43, 385.04, 0.0, 508.07, 522.14, 169.17, 205.23, 303.22, 182.72, 126.92, 137.23, 369.85, 382.55, 421.46, 392.44, 400.02, 438.85, 103.46, 54.67, 48.04, 94.67, 51.0, 52.48, 529.26, 512.1, 554.44, 548.72, 607.85, 518.26, 440.59, 550.9, 403.1, 591.14, 542.49, 423.45
910.22, 437.59, 890.87, 508.07, 0.0, 1025.3, 451.58, 423.56, 389.76, 406.64, 402.27, 405.13, 876.57, 889.58, 928.16, 896.77, 908.04, 946.91, 550.46, 511.45, 477.45, 503.43, 548.47, 560.04, 92.02, 38.01, 64.2, 67.27, 105.31, 17.72, 944.8, 1055.05, 905.81, 1097.94, 1045.81, 931.47
996.9, 618.78, 139.09, 522.14, 1025.3, 0.0, 595.58, 634.59, 719.24, 637.22, 624.08, 623.6, 156.59, 146.32, 108.5, 129.81, 145.72, 128.39, 478.6, 535.01, 561.21, 560.66, 491.29, 473.02, 1033.64, 1032.35, 1074.91, 1069.68, 1127.45, 1033.91, 81.84, 31.3, 119.52, 88.12, 20.52, 128.39
906.54, 28.0, 471.94, 169.17, 451.58, 595.58, 0.0, 41.98, 141.17, 44.94, 90.82, 73.76, 461.55, 475.43, 510.83, 473.57, 501.33, 542.17, 125.69, 218.84, 190.65, 251.34, 217.33, 205.18, 443.56, 467.82, 509.59, 507.15, 556.86, 456.52, 519.51, 626.58, 478.91, 676.09, 615.9, 523.82
929.57, 15.81, 512.51, 205.23, 423.56, 634.59, 41.98, 0.0, 100.02, 33.62, 105.38, 86.98, 502.45, 516.35, 551.41, 513.73, 542.62, 583.47, 167.61, 252.0, 220.95, 281.49, 254.79, 244.5, 409.59, 442.24, 483.32, 481.63, 528.77, 427.3, 559.3, 665.68, 518.63, 715.86, 654.82, 565.01
1006.01, 113.22, 602.78, 303.22, 389.76, 719.24, 141.17, 100.02, 0.0, 121.04, 189.77, 173.25, 593.98, 607.91, 641.62, 602.61, 635.63, 676.43, 265.19, 347.12, 313.74, 373.07, 353.46, 344.22, 355.56, 415.46, 453.17, 453.81, 491.8, 389.45, 646.75, 750.52, 606.08, 802.75, 739.15, 657.54
897.37, 38.21, 511.43, 182.72, 406.64, 637.22, 44.94, 33.62, 121.04, 0.0, 73.11, 55.0, 500.32, 514.13, 550.23, 513.79, 538.93, 579.68, 161.89, 226.15, 193.31, 253.25, 233.34, 226.01, 399.53, 423.07, 464.77, 462.42, 511.93, 411.59, 560.25, 668.09, 519.77, 716.7, 657.61, 561.7
824.34, 104.04, 491.79, 126.92, 402.27, 624.08, 90.82, 105.38, 189.77, 73.11, 0.0, 18.44, 478.6, 492.02, 529.84, 496.56, 513.39, 553.44, 148.6, 161.25, 125.72, 183.73, 177.37, 176.92, 411.75, 412.4, 455.0, 450.92, 505.89, 410.18, 544.3, 654.18, 504.77, 699.04, 644.6, 536.67
842.66, 85.7, 492.82, 137.23, 405.13, 623.6, 73.76, 86.98, 173.25, 55.0, 18.44, 0.0, 480.16, 493.71, 531.14, 496.95, 516.05, 556.35, 145.69, 175.33, 140.8, 199.81, 188.17, 185.33, 410.46, 416.87, 459.35, 455.7, 509.42, 412.32, 544.44, 653.94, 504.6, 699.83, 644.11, 539.23
876.32, 486.88, 19.1, 369.85, 876.57, 156.59, 461.55, 502.45, 593.98, 500.32, 478.6, 480.16, 0.0, 13.93, 51.62, 35.36, 46.27, 84.59, 338.61, 379.44, 406.9, 404.22, 336.26, 319.39, 890.27, 881.8, 924.2, 918.55, 977.39, 885.97, 75.96, 183.05, 52.77, 221.42, 176.14, 64.78
