% number of locations
50
% for each location: node, x, y
0, 0, 0
1, 265, 173
2, 861, 223
3, 539, 889
4, 51, 981
5, 823, 331
6, 718, 866
7, 404, 895
8, 388, 149
9, 313, 178
10, 245, 163
11, 269, 306
12, 141, 165
13, 280, 90
14, 904, 203
15, 918, 283
16, 910, 205
17, 819, 288
18, 803, 255
19, 816, 253
20, 618, 987
21, 531, 956
22, 641, 988
23, 543, 910
24, 571, 925
25, 464, 887
26, 60, 896
27, 129, 963
28, 0, 1000
29, 103, 1000
30, 31, 960
31, 23, 997
32, 781, 345
33, 833, 347
34, 810, 293
35, 807, 327
36, 820, 380
37, 813, 388
38, 825, 840
39, 744, 926
40, 816, 842
41, 790, 931
42, 718, 942
43, 694, 926
44, 418, 963
45, 343, 897
46, 433, 920
47, 371, 891
48, 422, 930
49, 336, 953
% number of vessels
10
% number of vessel types
3
% for each vesseltype: vessel_id, battery range, operational cost, speed, passenger capacity, fixed cost
1, 1500, 3, 20, 12, 15000 
2, 2000, 6, 22, 17, 17500 
3, 2750, 11, 25, 25, 22500 
% number of charging stations
7
% for each charging station: node, x, y
1, 265, 173
2, 861, 223
3, 539, 889
4, 51, 981
5, 823, 331
6, 718, 866
7, 404, 895
% number of jobs
42
% for each job: node, crew needed
(7, 0), (7, 0), (7, 0), (7, 0), (7, 0), (7, 0), (7, 0), (7, 0), (7, 0), (7, 0), (7, 0), (7, 0), (7, 0), (7, 0), (7, 0), (7, 0), (7, 0), (7, 0), (7, 0), (7, 0), (7, 0), (7, 0), (7, 0), (7, 0), (7, 0), (7, 0), (7, 0), (7, 0), (7, 0), (7, 0), (7, 0), (7, 0), (7, 0), (7, 0), (7, 0), (7, 0), (7, 0), (7, 0), (7, 0), (7, 0), (7, 0), (7, 0), (7, 0), (7, 0), (7, 0), (7, 0), (7, 0), (7, 0), (7, 0), (7, 0)
(1, 125.32), (1, 125.32), (2, 478.75), (3, 755.25), (4, 897.66), (5, 471.54), (6, 789.3), (7, 746.17), (1, 125.32), (1, 125.32), (1, 125.32), (1, 125.32), (1, 125.32), (1, 125.32), (2, 478.75), (2, 478.75), (2, 478.75), (5, 471.54), (2, 478.75), (2, 478.75), (3, 755.25), (3, 755.25), (3, 755.25), (3, 755.25), (3, 755.25), (7, 746.17), (1, 125.32), (1, 125.32), (4, 897.66), (4, 897.66), (4, 897.66), (4, 897.66), (5, 471.54), (5, 471.54), (5, 471.54), (5, 471.54), (5, 471.54), (5, 471.54), (6, 789.3), (6, 789.3), (6, 789.3), (6, 789.3), (6, 789.3), (6, 789.3), (7, 746.17), (7, 746.17), (7, 746.17), (7, 746.17), (7, 746.17), (7, 746.17)
(1, 48.26), (1, 48.26), (2, 549.84), (3, 746.05), (4, 844.66), (5, 532.46), (6, 798.35), (7, 722.75), (1, 48.26), (1, 48.26), (1, 48.26), (1, 48.26), (1, 48.26), (1, 48.26), (2, 549.84), (2, 549.84), (2, 549.84), (5, 532.46), (1, 48.26), (2, 549.84), (3, 746.05), (3, 746.05), (3, 746.05), (3, 746.05), (3, 746.05), (7, 722.75), (1, 48.26), (1, 48.26), (4, 844.66), (1, 48.26), (1, 48.26), (4, 844.66), (5, 532.46), (5, 532.46), (5, 532.46), (5, 532.46), (5, 532.46), (5, 532.46), (6, 798.35), (6, 798.35), (6, 798.35), (6, 798.35), (6, 798.35), (6, 798.35), (7, 722.75), (1, 48.26), (7, 722.75), (7, 722.75), (7, 722.75), (7, 722.75)
(1, 22.36), (1, 22.36), (2, 618.92), (3, 783.27), (4, 840.69), (5, 601.92), (6, 847.31), (7, 749.07), (1, 22.36), (1, 22.36), (1, 22.36), (1, 22.36), (1, 22.36), (1, 22.36), (1, 22.36), (1, 22.36), (1, 22.36), (1, 22.36), (1, 22.36), (1, 22.36), (3, 783.27), (1, 22.36), (1, 22.36), (3, 783.27), (3, 783.27), (1, 22.36), (1, 22.36), (1, 22.36), (1, 22.36), (1, 22.36), (1, 22.36), (4, 840.69), (1, 22.36), (1, 22.36), (1, 22.36), (1, 22.36), (1, 22.36), (1, 22.36), (1, 22.36), (6, 847.31), (1, 22.36), (6, 847.31), (1, 22.36), (1, 22.36), (7, 749.07), (1, 22.36), (7, 749.07), (1, 22.36), (7, 749.07), (1, 22.36)
(1, 133.06), (1, 133.06), (2, 597.79), (3, 642.49), (4, 709.33), (5, 554.56), (6, 717.78), (7, 604.27), (1, 133.06), (1, 133.06), (1, 133.06), (1, 133.06), (1, 133.06), (1, 133.06), (2, 597.79), (5, 554.56), (2, 597.79), (5, 554.56), (5, 554.56), (5, 554.56), (3, 642.49), (3, 642.49), (3, 642.49), (3, 642.49), (3, 642.49), (7, 604.27), (4, 709.33), (4, 709.33), (4, 709.33), (4, 709.33), (4, 709.33), (4, 709.33), (5, 554.56), (5, 554.56), (5, 554.56), (5, 554.56), (5, 554.56), (5, 554.56), (6, 717.78), (6, 717.78), (6, 717.78), (6, 717.78), (6, 717.78), (6, 717.78), (7, 604.27), (7, 604.27), (7, 604.27), (7, 604.27), (7, 604.27), (7, 604.27)
(1, 124.26), (1, 124.26), (2, 722.33), (3, 826.18), (4, 820.95), (5, 701.91), (6, 907.93), (7, 775.93), (1, 124.26), (1, 124.26), (1, 124.26), (1, 124.26), (1, 124.26), (1, 124.26), (1, 124.26), (1, 124.26), (1, 124.26), (1, 124.26), (1, 124.26), (1, 124.26), (3, 826.18), (3, 826.18), (3, 826.18), (3, 826.18), (3, 826.18), (7, 775.93), (1, 124.26), (4, 820.95), (4, 820.95), (4, 820.95), (4, 820.95), (4, 820.95), (1, 124.26), (1, 124.26), (1, 124.26), (1, 124.26), (1, 124.26), (1, 124.26), (1, 124.26), (6, 907.93), (1, 124.26), (6, 907.93), (6, 907.93), (6, 907.93), (7, 775.93), (7, 775.93), (7, 775.93), (7, 775.93), (7, 775.93), (7, 775.93)
(1, 84.34), (1, 84.34), (2, 596.03), (3, 839.93), (4, 919.96), (5, 594.08), (6, 891.08), (7, 814.49), (1, 84.34), (1, 84.34), (1, 84.34), (1, 84.34), (1, 84.34), (1, 84.34), (2, 596.03), (2, 596.03), (2, 596.03), (5, 594.08), (1, 84.34), (1, 84.34), (3, 839.93), (3, 839.93), (1, 84.34), (3, 839.93), (3, 839.93), (1, 84.34), (1, 84.34), (1, 84.34), (1, 84.34), (1, 84.34), (1, 84.34), (1, 84.34), (1, 84.34), (5, 594.08), (5, 594.08), (5, 594.08), (5, 594.08), (5, 594.08), (1, 84.34), (6, 891.08), (1, 84.34), (6, 891.08), (6, 891.08), (1, 84.34), (7, 814.49), (1, 84.34), (1, 84.34), (1, 84.34), (7, 814.49), (1, 84.34)
(2, 47.42), (1, 639.7), (2, 47.42), (3, 777.06), (4, 1154.51), (5, 151.48), (6, 688.6), (7, 853.74), (2, 47.42), (2, 47.42), (1, 639.7), (2, 47.42), (1, 639.7), (2, 47.42), (2, 47.42), (2, 47.42), (2, 47.42), (2, 47.42), (2, 47.42), (2, 47.42), (5, 151.48), (5, 151.48), (6, 688.6), (5, 151.48), (5, 151.48), (5, 151.48), (2, 47.42), (2, 47.42), (2, 47.42), (2, 47.42), (2, 47.42), (4, 1154.51), (2, 47.42), (5, 151.48), (2, 47.42), (2, 47.42), (5, 151.48), (5, 151.48), (5, 151.48), (5, 151.48), (5, 151.48), (5, 151.48), (6, 688.6), (6, 688.6), (5, 151.48), (5, 151.48), (5, 151.48), (5, 151.48), (5, 151.48), (5, 151.48)
(2, 82.76), (1, 662.2), (2, 82.76), (3, 714.76), (4, 1113.06), (5, 106.44), (6, 616.35), (7, 799.21), (2, 82.76), (2, 82.76), (1, 662.2), (5, 106.44), (1, 662.2), (2, 82.76), (2, 82.76), (2, 82.76), (2, 82.76), (5, 106.44), (2, 82.76), (2, 82.76), (6, 616.35), (3, 714.76), (6, 616.35), (3, 714.76), (5, 106.44), (5, 106.44), (5, 106.44), (5, 106.44), (5, 106.44), (5, 106.44), (5, 106.44), (4, 1113.06), (5, 106.44), (5, 106.44), (5, 106.44), (5, 106.44), (5, 106.44), (5, 106.44), (5, 106.44), (6, 616.35), (5, 106.44), (5, 106.44), (6, 616.35), (6, 616.35), (3, 714.76), (5, 106.44), (5, 106.44), (5, 106.44), (5, 106.44), (7, 799.21)
(2, 52.2), (1, 645.79), (2, 52.2), (3, 778.14), (4, 1157.61), (5, 153.12), (6, 688.32), (7, 855.65), (2, 52.2), (2, 52.2), (1, 645.79), (2, 52.2), (1, 645.79), (2, 52.2), (2, 52.2), (2, 52.2), (2, 52.2), (2, 52.2), (2, 52.2), (2, 52.2), (5, 153.12), (5, 153.12), (6, 688.32), (5, 153.12), (5, 153.12), (5, 153.12), (2, 52.2), (5, 153.12), (2, 52.2), (5, 153.12), (2, 52.2), (4, 1157.61), (5, 153.12), (5, 153.12), (2, 52.2), (2, 52.2), (5, 153.12), (5, 153.12), (5, 153.12), (5, 153.12), (5, 153.12), (5, 153.12), (6, 688.32), (6, 688.32), (5, 153.12), (5, 153.12), (5, 153.12), (5, 153.12), (5, 153.12), (5, 153.12)
(1, 565.81), (1, 565.81), (2, 77.39), (3, 663.02), (4, 1034.44), (5, 43.19), (6, 586.76), (7, 735.31), (5, 43.19), (5, 43.19), (1, 565.81), (5, 43.19), (1, 565.81), (5, 43.19), (2, 77.39), (5, 43.19), (2, 77.39), (5, 43.19), (5, 43.19), (5, 43.19), (5, 43.19), (3, 663.02), (5, 43.19), (3, 663.02), (5, 43.19), (5, 43.19), (5, 43.19), (5, 43.19), (4, 1034.44), (5, 43.19), (5, 43.19), (4, 1034.44), (5, 43.19), (5, 43.19), (5, 43.19), (5, 43.19), (5, 43.19), (5, 43.19), (5, 43.19), (5, 43.19), (5, 43.19), (5, 43.19), (6, 586.76), (6, 586.76), (5, 43.19), (5, 43.19), (5, 43.19), (5, 43.19), (5, 43.19), (7, 735.31)
(1, 544.21), (1, 544.21), (2, 66.24), (3, 686.77), (4, 1045.27), (5, 78.59), (6, 616.88), (7, 754.19), (2, 66.24), (1, 544.21), (1, 544.21), (5, 78.59), (1, 544.21), (1, 544.21), (2, 66.24), (2, 66.24), (2, 66.24), (5, 78.59), (2, 66.24), (2, 66.24), (5, 78.59), (3, 686.77), (5, 78.59), (3, 686.77), (5, 78.59), (5, 78.59), (5, 78.59), (5, 78.59), (4, 1045.27), (5, 78.59), (4, 1045.27), (4, 1045.27), (5, 78.59), (5, 78.59), (5, 78.59), (5, 78.59), (5, 78.59), (5, 78.59), (5, 78.59), (5, 78.59), (5, 78.59), (5, 78.59), (6, 616.88), (6, 616.88), (7, 754.19), (7, 754.19), (5, 78.59), (7, 754.19), (7, 754.19), (7, 754.19)
(1, 556.78), (1, 556.78), (2, 54.08), (3, 693.7), (4, 1056.03), (5, 78.31), (6, 620.78), (7, 762.83), (2, 54.08), (2, 54.08), (1, 556.78), (5, 78.31), (1, 556.78), (1, 556.78), (2, 54.08), (2, 54.08), (2, 54.08), (5, 78.31), (2, 54.08), (2, 54.08), (5, 78.31), (3, 693.7), (5, 78.31), (3, 693.7), (5, 78.31), (5, 78.31), (5, 78.31), (5, 78.31), (4, 1056.03), (5, 78.31), (4, 1056.03), (4, 1056.03), (5, 78.31), (5, 78.31), (5, 78.31), (5, 78.31), (5, 78.31), (5, 78.31), (5, 78.31), (5, 78.31), (5, 78.31), (5, 78.31), (6, 620.78), (6, 620.78), (5, 78.31), (5, 78.31), (5, 78.31), (7, 762.83), (5, 78.31), (7, 762.83)
(3, 125.88), (1, 887.25), (2, 801.71), (3, 125.88), (4, 567.03), (5, 687.29), (6, 156.97), (7, 232.94), (3, 125.88), (3, 125.88), (3, 125.88), (3, 125.88), (3, 125.88), (3, 125.88), (5, 687.29), (6, 156.97), (5, 687.29), (5, 687.29), (5, 687.29), (5, 687.29), (3, 125.88), (3, 125.88), (3, 125.88), (3, 125.88), (3, 125.88), (3, 125.88), (7, 232.94), (7, 232.94), (4, 567.03), (7, 232.94), (4, 567.03), (4, 567.03), (6, 156.97), (6, 156.97), (5, 687.29), (6, 156.97), (6, 156.97), (6, 156.97), (6, 156.97), (6, 156.97), (6, 156.97), (6, 156.97), (6, 156.97), (6, 156.97), (3, 125.88), (7, 232.94), (3, 125.88), (7, 232.94), (3, 125.88), (7, 232.94)
(3, 67.48), (1, 826.95), (2, 803.86), (3, 67.48), (4, 480.65), (5, 689.85), (6, 207.53), (7, 140.89), (3, 67.48), (3, 67.48), (1, 826.95), (3, 67.48), (3, 67.48), (3, 67.48), (5, 689.85), (3, 67.48), (5, 689.85), (3, 67.48), (3, 67.48), (3, 67.48), (3, 67.48), (3, 67.48), (3, 67.48), (3, 67.48), (3, 67.48), (3, 67.48), (7, 140.89), (7, 140.89), (4, 480.65), (7, 140.89), (4, 480.65), (4, 480.65), (3, 67.48), (3, 67.48), (3, 67.48), (3, 67.48), (3, 67.48), (3, 67.48), (6, 207.53), (6, 207.53), (6, 207.53), (6, 207.53), (3, 67.48), (3, 67.48), (3, 67.48), (7, 140.89), (3, 67.48), (7, 140.89), (7, 140.89), (7, 140.89)
(3, 142.14), (1, 897.55), (2, 796.01), (3, 142.14), (4, 590.04), (5, 681.74), (6, 144.27), (7, 254.59), (3, 142.14), (3, 142.14), (1, 897.55), (3, 142.14), (3, 142.14), (1, 897.55), (6, 144.27), (6, 144.27), (6, 144.27), (5, 681.74), (5, 681.74), (5, 681.74), (3, 142.14), (3, 142.14), (3, 142.14), (3, 142.14), (3, 142.14), (3, 142.14), (7, 254.59), (7, 254.59), (4, 590.04), (7, 254.59), (4, 590.04), (4, 590.04), (6, 144.27), (6, 144.27), (5, 681.74), (6, 144.27), (6, 144.27), (6, 144.27), (6, 144.27), (6, 144.27), (6, 144.27), (6, 144.27), (6, 144.27), (6, 144.27), (3, 142.14), (7, 254.59), (3, 142.14), (7, 254.59), (3, 142.14), (7, 254.59)
(3, 21.38), (1, 787.69), (2, 757.03), (3, 21.38), (4, 497.1), (5, 643.15), (6, 180.45), (7, 139.81), (3, 21.38), (3, 21.38), (3, 21.38), (3, 21.38), (3, 21.38), (3, 21.38), (5, 643.15), (3, 21.38), (5, 643.15), (3, 21.38), (3, 21.38), (3, 21.38), (3, 21.38), (3, 21.38), (3, 21.38), (3, 21.38), (3, 21.38), (3, 21.38), (7, 139.81), (7, 139.81), (4, 497.1), (7, 139.81), (7, 139.81), (4, 497.1), (3, 21.38), (3, 21.38), (3, 21.38), (3, 21.38), (3, 21.38), (3, 21.38), (6, 180.45), (3, 21.38), (6, 180.45), (3, 21.38), (3, 21.38), (3, 21.38), (3, 21.38), (7, 139.81), (3, 21.38), (7, 139.81), (3, 21.38), (7, 139.81)
(3, 48.17), (1, 811.87), (2, 759.54), (3, 48.17), (4, 523.01), (5, 645.24), (6, 158.4), (7, 169.67), (3, 48.17), (3, 48.17), (3, 48.17), (3, 48.17), (3, 48.17), (3, 48.17), (5, 645.24), (5, 645.24), (5, 645.24), (5, 645.24), (5, 645.24), (5, 645.24), (3, 48.17), (3, 48.17), (3, 48.17), (3, 48.17), (3, 48.17), (3, 48.17), (7, 169.67), (7, 169.67), (4, 523.01), (7, 169.67), (7, 169.67), (4, 523.01), (3, 48.17), (5, 645.24), (5, 645.24), (5, 645.24), (3, 48.17), (3, 48.17), (6, 158.4), (6, 158.4), (6, 158.4), (6, 158.4), (6, 158.4), (3, 48.17), (3, 48.17), (7, 169.67), (3, 48.17), (7, 169.67), (3, 48.17), (7, 169.67)
(7, 60.53), (1, 741.21), (2, 773.63), (3, 75.03), (4, 423.56), (5, 661.83), (6, 254.87), (7, 60.53), (7, 60.53), (7, 60.53), (1, 741.21), (7, 60.53), (7, 60.53), (1, 741.21), (5, 661.83), (5, 661.83), (5, 661.83), (5, 661.83), (5, 661.83), (5, 661.83), (3, 75.03), (3, 75.03), (3, 75.03), (3, 75.03), (3, 75.03), (7, 60.53), (7, 60.53), (7, 60.53), (7, 60.53), (7, 60.53), (7, 60.53), (7, 60.53), (3, 75.03), (5, 661.83), (5, 661.83), (5, 661.83), (3, 75.03), (3, 75.03), (6, 254.87), (3, 75.03), (6, 254.87), (3, 75.03), (3, 75.03), (3, 75.03), (7, 60.53), (7, 60.53), (7, 60.53), (7, 60.53), (7, 60.53), (7, 60.53)
(4, 85.48), (1, 751.5), (2, 1046.2), (3, 479.05), (4, 85.48), (5, 949.42), (6, 658.68), (7, 344.0), (1, 751.5), (1, 751.5), (1, 751.5), (4, 85.48), (1, 751.5), (1, 751.5), (2, 1046.2), (5, 949.42), (2, 1046.2), (5, 949.42), (5, 949.42), (5, 949.42), (7, 344.0), (7, 344.0), (7, 344.0), (7, 344.0), (7, 344.0), (7, 344.0), (4, 85.48), (4, 85.48), (4, 85.48), (4, 85.48), (4, 85.48), (4, 85.48), (5, 949.42), (5, 949.42), (5, 949.42), (5, 949.42), (5, 949.42), (7, 344.0), (7, 344.0), (7, 344.0), (7, 344.0), (7, 344.0), (7, 344.0), (7, 344.0), (7, 344.0), (4, 85.48), (7, 344.0), (7, 344.0), (7, 344.0), (4, 85.48)
(4, 80.05), (1, 801.62), (2, 1040.88), (3, 416.62), (4, 80.05), (5, 938.65), (6, 596.93), (7, 283.28), (1, 801.62), (1, 801.62), (1, 801.62), (4, 80.05), (4, 80.05), (1, 801.62), (2, 1040.88), (5, 938.65), (5, 938.65), (5, 938.65), (5, 938.65), (5, 938.65), (7, 283.28), (7, 283.28), (7, 283.28), (7, 283.28), (7, 283.28), (7, 283.28), (4, 80.05), (4, 80.05), (4, 80.05), (4, 80.05), (4, 80.05), (4, 80.05), (7, 283.28), (5, 938.65), (5, 938.65), (5, 938.65), (7, 283.28), (7, 283.28), (3, 416.62), (7, 283.28), (3, 416.62), (7, 283.28), (7, 283.28), (7, 283.28), (7, 283.28), (7, 283.28), (7, 283.28), (7, 283.28), (7, 283.28), (4, 80.05)
(4, 54.42), (1, 868.42), (2, 1159.76), (3, 550.31), (4, 54.42), (5, 1060.61), (6, 730.4), (7, 417.42), (4, 54.42), (4, 54.42), (1, 868.42), (4, 54.42), (4, 54.42), (1, 868.42), (2, 1159.76), (5, 1060.61), (2, 1159.76), (4, 54.42), (4, 54.42), (4, 54.42), (4, 54.42), (4, 54.42), (4, 54.42), (4, 54.42), (4, 54.42), (7, 417.42), (4, 54.42), (4, 54.42), (4, 54.42), (4, 54.42), (4, 54.42), (4, 54.42), (4, 54.42), (4, 54.42), (4, 54.42), (4, 54.42), (4, 54.42), (4, 54.42), (3, 550.31), (4, 54.42), (3, 550.31), (4, 54.42), (4, 54.42), (4, 54.42), (4, 54.42), (4, 54.42), (4, 54.42), (4, 54.42), (4, 54.42), (4, 54.42)
(4, 55.36), (1, 842.72), (2, 1085.49), (3, 449.91), (4, 55.36), (5, 982.83), (6, 629.43), (7, 318.79), (4, 55.36), (1, 842.72), (1, 842.72), (4, 55.36), (4, 55.36), (1, 842.72), (2, 1085.49), (5, 982.83), (5, 982.83), (5, 982.83), (5, 982.83), (5, 982.83), (7, 318.79), (7, 318.79), (7, 318.79), (7, 318.79), (7, 318.79), (7, 318.79), (4, 55.36), (4, 55.36), (4, 55.36), (4, 55.36), (4, 55.36), (4, 55.36), (7, 318.79), (5, 982.83), (5, 982.83), (5, 982.83), (7, 318.79), (7, 318.79), (6, 629.43), (3, 449.91), (6, 629.43), (3, 449.91), (7, 318.79), (3, 449.91), (7, 318.79), (4, 55.36), (7, 318.79), (7, 318.79), (7, 318.79), (4, 55.36)
(4, 29.0), (1, 821.05), (2, 1109.99), (3, 512.94), (4, 29.0), (5, 1011.39), (6, 693.4), (7, 378.62), (4, 29.0), (1, 821.05), (1, 821.05), (4, 29.0), (4, 29.0), (1, 821.05), (2, 1109.99), (5, 1011.39), (2, 1109.99), (5, 1011.39), (4, 29.0), (4, 29.0), (4, 29.0), (4, 29.0), (4, 29.0), (7, 378.62), (7, 378.62), (7, 378.62), (4, 29.0), (4, 29.0), (4, 29.0), (4, 29.0), (4, 29.0), (4, 29.0), (4, 29.0), (5, 1011.39), (5, 1011.39), (5, 1011.39), (4, 29.0), (4, 29.0), (3, 512.94), (7, 378.62), (3, 512.94), (7, 378.62), (7, 378.62), (7, 378.62), (4, 29.0), (4, 29.0), (4, 29.0), (4, 29.0), (4, 29.0), (4, 29.0)
